max_error_x,max_error_y,max_error_norm,max_error_theta,cent_error_x,cent_error_y,cent_error_norm,cent_error_theta
0.0181921, -0.0459812, 0.0494492, 0.00664973, 0.0145156, -0.0978966, 0.0989669, 0.0160832
0.0165699, -0.00641227, 0.0177673, 0.0104839, 0.0100632, -0.0414188, 0.0426237, 0.0178981
0.0156462, -0.022764, 0.0276225, 0.0105258, 0.0104253, -0.101893, 0.102425, 0.0110865
0.000312328, -0.00465655, 0.00466702, 0.00185061, 0.00745988, 0.00573993, 0.00941257, 0.00796747
0.00684261, 0.0156124, 0.017046, 0.00498927, 0.00810766, -0.0904522, 0.0908148, 0.0011121
-0.00173187, -0.0983689, 0.0983841, -0.000962734, 0.00679493, 0.0283356, 0.0291389, 0.000133276
0.00691414, -0.0237453, 0.0247314, 0.00761914, 0.0090642, -0.0504339, 0.0512419, 0.00950015
0.00417137, 0.0638294, 0.0639656, -0.000729442, 0.00599122, 0.0558891, 0.0562093, 0.00730264
0.0130765, -0.0117958, 0.0176107, 0.00683141, 0.00787807, 0.0676122, 0.0680696, 0.00833762
0.0132213, -0.0332077, 0.0357428, 0.00886428, 0.00801826, 0.106804, 0.107105, 0.00503814
-0.0028851, 0.0043447, 0.00521539, -0.00514722, 0.00530791, 0.192004, 0.192078, 0.0038029
0.0265102, -0.0699027, 0.0747608, 0.0071826, 0.0074439, 0.158858, 0.159032, 0.00332153
0.01688, 0.0438963, 0.04703, 0.00596905, 0.00595379, 0.133351, 0.133484, 0.00414515
0.00886822, 0.14877, 0.149034, 0.00742161, 0.00958538, 0.081704, 0.0822644, 0.00811732
0.0112245, 0.0483884, 0.0496732, 0.00514984, 0.00705242, 0.22575, 0.22586, 0.0068469
0.0102904, 0.051209, 0.0522327, 0.00424635, 0.0037632, 0.25758, 0.257607, 0.00412762
-0.000265837, 0.0267878, 0.0267891, -0.00426567, 0.00201964, 0.287758, 0.287765, 0.00116706
0.00379753, 0.374989, 0.375008, -0.00550425, 0.00688791, 0.178979, 0.179112, -0.000469446
-0.00041008, 0.0502787, 0.0502803, 0.000662565, 0.00630212, 0.124375, 0.124535, 0.00392032
0.0075531, 0.0597466, 0.0602222, 0.00303388, 0.00491095, 0.165777, 0.16585, 0.00879228
0.00395823, 0.101156, 0.101233, 0.00632322, 0.0024631, 0.212594, 0.212608, -0.00284362
0.000525475, 0.0436983, 0.0437015, 0.00144994, 0.00406003, 0.114041, 0.114113, 0.00351095
0.00104141, -0.0230157, 0.0230393, 0.00758493, 0.0032742, 0.13964, 0.139678, -0.000953078
0.00709653, -0.0488192, 0.0493323, -0.000791907, 0.00389743, 0.124707, 0.124768, -0.000666618
0.0018177, -0.153648, 0.153659, 0.0016278, 0.00722337, 0.0619832, 0.0624027, 0.015381
-0.003304, -0.0927896, 0.0928484, 0.00223291, 0.00637293, 0.0898437, 0.0900694, 0.00761592
0.0038259, -0.130579, 0.130635, 0.0078187, 0.00706339, 0.0868132, 0.0871001, 0.0134581
-0.0110192, -0.00813627, 0.0136975, -0.0053978, 0.00287652, 0.0778525, 0.0779056, 0.000231862
0.00212836, 0.0273167, 0.0273995, -0.000418067, -0.0028615, 0.114926, 0.114961, -0.00103152
-0.0193479, 0.0603551, 0.0633804, -0.00869429, -0.000272751, 0.0795253, 0.0795257, -0.00151014
0.00422788, -0.0923202, 0.092417, 0.00111115, 0.00174069, 0.029682, 0.029733, -0.0133082
0.012125, -0.251548, 0.25184, 0.00862861, 0.00650883, 0.0172572, 0.0184439, 0.00645435
-0.0138965, -0.0157966, 0.0210391, -0.00531936, 0.0040977, 0.14518, 0.145238, 0.00305569
-0.00952601, 0.0445889, 0.0455952, -0.00893188, 0.00411773, 0.127015, 0.127082, -0.00548315
-0.00936985, -0.0461694, 0.0471105, -0.00579154, 0.00258636, -0.0314545, 0.0315606, -0.00959349
-0.00569534, -0.0045417, 0.0072845, -0.00411773, -0.000264168, -0.00603369, 0.00603947, -0.0149242
-0.0188158, 0.0185848, 0.0264467, -0.00133431, -0.00342131, 0.0259686, 0.026193, -0.00856209
-0.0189419, 0.0122344, 0.0225494, -0.0106882, -0.00158429, -0.0273299, 0.0273758, -0.0186105
-0.00424743, 0.0107723, 0.0115795, 0.00674152, 0.00584006, -0.0256786, 0.0263344, -0.000130177
-0.00256944, -0.00745487, 0.00788525, -0.0126036, 0.00328779, -0.00638551, 0.00718222, -0.0164731
0.0132601, -0.00934923, 0.0162246, 0.0155101, 0.00388288, 0.0138096, 0.0143451, -0.0167006
0.0108166, 0.0109825, 0.0154147, 0.00724471, 0.00353384, 0.00791419, 0.00866732, -0.0145165
0.00414753, 0.0143719, 0.0149584, 0.00479496, 0.00624228, -0.0167909, 0.0179137, -0.00493526
0.00618935, -0.0156105, 0.0167927, 0.0131807, 0.00639939, 0.0305675, 0.0312302, 0.00941813
0.00387764, 0.0103908, 0.0110907, 0.000649691, 0.00695777, 0.0437165, 0.0442668, 0.00731647
0.00379539, -0.0167094, 0.0171351, -0.00289512, 0.00568175, 0.0225433, 0.0232483, -0.0106074
0.00458431, 0.0245311, 0.0249558, 0.0106306, 0.00399685, 0.00958347, 0.0103835, 0.00256658
0.00277424, -0.0104958, 0.0108562, 0.00586748, 0.00551033, 0.0331682, 0.0336228, 0.00648355
0.0207675, 0.0291215, 0.035768, -0.0254351, 0.0083878, -0.122247, 0.122534, 0.0155432
0.00319052, 0.0111871, 0.0116331, -0.00888264, 0.0057888, -0.0491278, 0.0494677, 0.0125854
0.0131447, -0.0458817, 0.0477275, 0.0268371, -0.000268221, -0.124572, 0.124572, 0.00628901
0.00943041, 0.00719631, 0.0118625, -0.00965953, -0.00382805, 0.0212904, 0.0216318, 0.00910497
0.00979376, -0.0060761, 0.0115255, 0.000817537, -0.00631928, -0.0111941, 0.0128546, 0.00781095
0.00423527, -0.03291, 0.0331814, 0.0148689, -0.000633955, -0.112709, 0.112711, 0.00997031
0.0114217, 0.014285, 0.0182898, 0.0126758, 0.000257492, -0.0181946, 0.0181964, 0.00194156
0.0111175, -0.053632, 0.0547722, 0.0176269, 0.00106645, -0.156114, 0.156117, -0.000867486
0.00905108, 0.000731468, 0.00908059, -0.00623417, 0.000291348, -0.00163412, 0.00165989, -0.00692189
-0.0284932, 0.021841, 0.0359011, -0.00813353, 0.00249004, -0.0606861, 0.0607372, -0.00939226
-0.000386238, -0.011451, 0.0114575, -0.00676155, 0.00548506, -0.0442176, 0.0445565, -0.00924611
0.0189211, -0.02215, 0.0291313, 0.0021584, 0.0036366, 0.00986433, 0.0105133, -0.0151432
0.0022018, -0.0342357, 0.0343064, 0.0106244, 0.00614405, -0.0559886, 0.0563247, 0.0122455
-0.00137329, -0.00804996, 0.00816626, -0.000930309, 0.003968, -0.0439024, 0.0440814, 0.0191529
-0.0122471, 0.0324967, 0.0347279, -0.022553, 0.000489712, 0.0560775, 0.0560796, 0.00871885
-0.0109055, 0.00835466, 0.0137379, -0.0105234, 0.00276542, 0.0462298, 0.0463125, -0.00139236
-0.0040822, -0.00959659, 0.0104288, -0.000669241, 0.00138044, -0.0386219, 0.0386466, -0.00117171
-0.00427151, -0.00436282, 0.00610573, -0.0031414, -0.00198698, 0.00290728, 0.00352141, 0.00930858
0.0092659, -0.0234487, 0.0252131, 0.0157535, -0.00160527, -0.0324552, 0.0324949, 0.00168145
0.00314999, 0.0302584, 0.0304219, 0.0695612, -0.003654, 0.0897152, 0.0897896, 0.0907943
0.00208592, 0.0338492, 0.0339134, 0.00448287, -0.00285316, 0.0892127, 0.0892583, 0.0164213
-0.00273228, -0.0578265, 0.057891, 0.0868171, -0.00221229, 0.0743697, 0.0744026, 0.104862
-0.0281327, 0.00896382, 0.0295262, -0.00931883, -0.00884891, 0.0422416, 0.0431585, 0.00475514
0.00207067, -0.0113637, 0.0115509, 0.0902519, -0.01108, 0.0262702, 0.0285112, 0.133729
-0.0345638, -0.0421453, 0.0545058, 0.0739344, -0.0206196, 0.0055449, 0.0213522, 0.108429
-0.0230696, 0.00989056, 0.0251004, -0.00816, -0.0272529, -0.00815296, 0.0284463, 0.0084337
-0.0475397, -0.0246718, 0.0535604, 0.0258625, -0.0244346, -0.00658464, 0.0253062, 0.0716965
-0.0389416, -0.0163028, 0.0422165, 0.0218983, -0.0312254, -0.014714, 0.0345185, 0.060061
-0.036191, -0.015532, 0.0393831, -0.0941994, -0.029623, -0.016139, 0.0337341, -0.0558549
-0.0462248, -0.0283651, 0.0542339, 0.0092966, -0.0187883, -0.0121009, 0.022348, -0.00522071
-0.0200617, -0.0226564, 0.030262, 0.039311, -0.0266268, -0.0210145, 0.0339204, 0.0674174
-0.0556414, -0.0346785, 0.0655634, 0.0150051, -0.0370858, -0.0297925, 0.0475705, 0.0573065
0.0276463, 0.041431, 0.049808, -0.0529288, 0.00694537, 0.00250769, 0.00738422, -0.0563913
0.0348089, 0.0223989, 0.0413929, -0.0320476, 0.0299773, 0.00793219, 0.031009, -0.0410938
-0.0632715, -0.00551748, 0.0635116, 0.00611505, -0.0526955, -0.00381637, 0.0528335, -0.00978958
-0.136244, -0.00344968, 0.136288, -0.00628126, 0.00392509, 0.00769639, 0.00863949, -0.0243951
-0.217984, -0.00514412, 0.218045, 0.00229768, -0.112378, -0.00946927, 0.112776, -0.0110643
0.0462687, 0.0052197, 0.0465622, -0.00693852, 0.0977223, -0.00276279, 0.0977613, -0.00760931
0.0476308, 0.0046041, 0.0478528, -0.00764121, 0.101149, 0.000280142, 0.101149, -0.00509835
0.0487356, 0.011508, 0.0500759, -0.00181516, 0.0338182, 0.00459361, 0.0341288, -0.0108162
-0.0642755, 0.00229836, 0.0643166, 0.00461454, -0.0338683, -0.00410008, 0.0341156, -0.00659197
0.03719, 0.00652385, 0.0377578, -0.00491414, 0.109659, 0.00053668, 0.109661, -0.00130611
0.0466232, -0.0117593, 0.0480833, 0.00241291, 0.0169187, -0.00265408, 0.0171256, 0.00234444
0.0823936, 0.0074811, 0.0827326, -0.00267197, 0.128906, -0.00564933, 0.12903, -0.00226888
0.0615103, 0.0066762, 0.0618716, 0.00752217, 0.117548, -0.00520205, 0.117663, 0.00404076
-0.228509, 0.000966072, 0.228511, 0.00214119, -0.0540743, -0.0123892, 0.0554754, 0.0028848
0.113112, -0.000424623, 0.113113, -0.00145435, 0.0654026, -0.0096128, 0.0661053, 0.00743571
0.0196983, -0.0038352, 0.0200681, 0.00368319, 0.0277561, -0.0124383, 0.0304157, 0.016394
-0.0947713, 0.00615025, 0.0949706, -0.000883812, 0.0802312, -0.00380754, 0.0803215, 0.00759453
0.237436, -0.00116706, 0.237438, -0.000945186, 0.134463, -0.00209284, 0.134479, 0.00635809
0.0784764, -0.0253649, 0.0824738, 0.00695688, 0.027496, -0.00389671, 0.0277707, 0.00844376
-0.00735652, -0.0121, 0.0141608, 0.00832375, 0.150589, 0.00243449, 0.150608, 0.00509404
0.189273, -0.00457025, 0.189328, 0.00102652, 0.156401, 0.00372338, 0.156446, 0.00200744
-0.0539544, 0.0119274, 0.055257, -0.00615614, 0.156562, 0.00190711, 0.156573, -0.00124762
-0.066587, 0.011426, 0.0675602, -0.00613223, 0.157982, 0.000427723, 0.157982, -0.00827157
0.019349, 0.00836968, 0.0210816, -0.000534646, 0.0488113, -0.000567198, 0.0488146, -0.0102396
0.153998, 0.0144756, 0.154677, -0.00753941, -0.0120782, -0.00723505, 0.0140794, 0.00830342
0.0187616, 0.0125508, 0.0225726, -0.00394665, 0.0461175, -0.002002, 0.046161, 0.010787
-0.0960078, 0.00906157, 0.0964345, 0.00401412, 0.000995278, -0.00360775, 0.00374252, 0.0161439
-0.0594929, 0.00984001, 0.0603012, -0.00265292, -0.0546618, 0.00097394, 0.0546705, -0.00127216
-0.0739449, 0.0124211, 0.0749809, -0.00427619, 0.00299925, -0.00153351, 0.00336855, 0.00769112
-0.0716866, -0.0186422, 0.0740709, 0.00924373, -0.0223858, -0.00140429, 0.0224298, -0.00064042
-0.0153941, 0.0131218, 0.0202277, -0.00455134, 0.0677193, -0.00022006, 0.0677197, 0.00644278
-0.154959, -0.0030508, 0.154989, 0.00259815, -0.0527416, -0.00479007, 0.0529587, 0.0083154
-0.115021, -0.00214887, 0.115041, 0.0034744, -0.0391704, -0.00354528, 0.0393305, 0.0037198
-0.00766385, -0.0111563, 0.0135351, -0.00401271, -0.0926292, -0.00543928, 0.0927888, 0.00321085
-0.0219536, 0.00463748, 0.0224381, -0.00455921, -0.0326895, -0.00356817, 0.0328837, 0.00545562
0.00196567, 0.00435638, 0.00477933, -0.0010294, 0.0209756, -0.000696182, 0.0209871, 0.00543413
-0.0206296, 0.0034616, 0.020918, -0.00198371, 0.0698104, -0.00190282, 0.0698363, 0.00976622
-0.0361304, 0.00255275, 0.0362204, 0.00275664, 0.0149347, -0.00164127, 0.0150246, 0.0106961
-0.00613058, -0.0280612, 0.028723, 0.00900431, 0.0117573, 0.0013504, 0.0118346, 0.00519516
-0.00228238, 0.00719237, 0.00754583, 0.000479773, 0.0127922, 0.00100923, 0.0128319, 0.00304581
0.00605607, 0.00221276, 0.00644766, 0.00151756, 0.045882, 0.00204921, 0.0459278, 0.00235248
0.0156739, -0.00411797, 0.0162059, -0.00447474, 0.0646229, 0.00222564, 0.0646612, -0.00822711
0.0147539, -0.00627899, 0.0160345, -0.00528821, -0.0142245, -0.00122833, 0.0142774, -0.0146135
0.000231624, 0.00966096, 0.00966374, 0.00422389, 0.0600414, -0.00204754, 0.0600763, -0.0122189
0.048923, 0.0139644, 0.050877, -0.0117178, -0.0153344, -0.0028944, 0.0156051, -0.00153543
-0.0147705, 0.00891757, 0.0172537, -0.00162667, 0.0972317, 0.000185251, 0.0972319, 0.00246374
-0.00826323, -0.0087235, 0.0120158, -0.0111701, 0.00786316, -0.00301051, 0.00841977, -0.00838482
0.00804186, -0.0105157, 0.0132382, -0.0155191, -0.0370897, -0.00330591, 0.0372367, -0.00703116
-0.0208244, 0.00446415, 0.0212975, -0.0145764, -0.0181745, -0.00982833, 0.0206618, 7.9358e-06
0.00748312, -0.0107665, 0.0131116, -0.00397828, -0.0298444, -0.00706697, 0.0306697, -0.0046624
0.0141616, -0.0160806, 0.0214275, 0.00705946, 0.0310479, -0.00932527, 0.0324181, -0.00546545
-0.0599124, -0.0010438, 0.0599215, 0.0204208, -0.0838944, -0.00729108, 0.0842106, 0.00174474
-0.0328908, 0.011229, 0.0347548, 0.00400058, -0.00323391, -0.00497222, 0.00593137, -0.00792717
0.0125909, -0.0116262, 0.0171377, 0.000896182, -0.0283256, -0.00986004, 0.0299926, 0.0184237
0.0101905, -0.0145159, 0.0177357, 0.00660181, -0.0467589, -0.00901246, 0.0476195, 0.0204693
-0.0174479, 0.0158131, 0.0235475, 0.00297564, -0.0134726, -0.00412631, 0.0140903, 0.017353
-0.0321975, -0.0108776, 0.0339853, 0.0165636, -0.0744996, -0.00637984, 0.0747723, 0.00948049
0.014313, -0.0111518, 0.0181445, -0.000751354, -0.0491228, -0.00830698, 0.0498202, 0.00978712
-0.0018146, 0.00275922, 0.00330243, 0.00378748, -0.131615, -0.00839162, 0.131882, 0.0134436
-0.00944614, 0.0173047, 0.019715, -0.00447733, -0.0950625, -0.00749445, 0.0953575, 0.0249786
-0.0370486, -0.00835776, 0.0379796, -0.00160605, -0.127031, -0.00760031, 0.127258, 0.023208
-0.0623839, -0.017684, 0.0648419, 0.0184304, -0.164719, -0.00690794, 0.164863, 0.0224041
-0.0364742, -0.00541568, 0.0368741, 0.0180907, -0.113778, -0.00195694, 0.113795, 0.0167033
-0.00345778, -0.00242519, 0.00422349, 0.0212382, -0.0828187, 0.00251007, 0.0828568, 0.0281707
-0.0307992, 0.00179267, 0.0308513, 0.01816, -0.105114, 0.00428748, 0.105201, 0.0177446
0.0191827, -0.00052619, 0.0191899, -0.000176754, -0.0849702, 0.00740743, 0.0852925, 0.0124243
-0.0631199, 0.0169697, 0.0653612, 0.0444889, -0.00105, 0.0114024, 0.0114506, 0.102689
0.0159597, -0.00574613, 0.0169626, 0.0661259, 0.00499773, 0.00872326, 0.0100535, 0.110739
0.0106819, 0.012764, 0.016644, 0.0256142, 0.0295701, 0.00551081, 0.0300792, 0.109315
-0.0180967, 0.0105963, 0.0209707, 0.0553746, 0.0588806, 0.00213099, 0.0589191, 0.114338
0.00538993, 0.0183678, 0.0191423, -0.00497276, 0.0551844, 0.00381637, 0.0553162, 0.0798549
0.0448942, 0.00475597, 0.0451454, 0.0396681, 0.0137916, 0.006495, 0.0152444, 0.137054
0.00331807, 0.0266764, 0.026882, -0.0779876, 0.00370955, 0.0177696, 0.0181526, 0.0185775
-0.0137992, 0.0386932, 0.0410802, 0.0123963, -0.0218136, 0.0294983, 0.0366877, 0.0745844
0.00306129, 0.0187271, 0.0189756, 0.0150949, -0.0300968, 0.0290956, 0.0418613, 0.0308946
-0.0666397, 0.0806761, 0.10464, 0.0537991, -0.0477297, 0.0415125, 0.0632567, 0.137695
-0.0497017, 0.0592208, 0.0773134, 0.0252646, -0.0377033, 0.0508401, 0.063295, 0.0820849
-0.00969815, 0.0327349, 0.0341413, 0.0218017, -0.0427375, 0.0624199, 0.0756488, 0.101458
0.00192237, 0.0074451, 0.00768928, 0.00628173, -0.0357208, 0.0516546, 0.0628027, 0.0663685
-0.00224733, -0.031687, 0.0317666, -0.00888693, -0.0323389, 0.0489109, 0.0586351, 0.0311272
-0.00372553, -0.0223529, 0.0226613, 0.000477672, -0.0239391, 0.0236859, 0.0336765, -0.0440189
-0.0213201, 0.0534275, 0.0575243, 0.00180614, -0.0330591, 0.143479, 0.147239, 0.000273347
-0.018039, 0.00634933, 0.0191238, 0.00187039, -0.0256186, 0.107211, 0.110229, 0.00412107
-0.00537753, -0.104167, 0.104305, 0.00320172, -0.0185452, -0.0398524, 0.0439561, -0.00444329
-0.00929737, 0.0251267, 0.0267916, 0.00232506, -0.0160632, 0.0850966, 0.0865994, 0.000567079
-0.014365, -0.0191486, 0.0239378, 0.00416744, -0.0154519, 0.113928, 0.114971, 0.00329971
0.00260639, -0.131008, 0.131034, -0.000564933, -0.00843096, -0.0555787, 0.0562145, 0.00648785
-0.0151594, -0.0250843, 0.0293092, 0.00931859, -0.00639772, -0.00164866, 0.00660674, 0.00389838
