laser,arc,rot,consist,centroid_5th,centroid_50th,centroid_95th,max_5th,max_50th,max_95th
0.001,0.001,0.021,0.75,0.02699986,0.145069,0.3997522499999997,0.019974085000000003,0.141308,0.41173574999999984
0.001,0.001,0.021,0.825,0.01713713,0.133363,0.38591680000000006,0.013777900000000003,0.1275905,0.37632495
0.001,0.001,0.021,0.8999999999999999,0.02375195,0.1657885,0.3914336999999999,0.019818244999999998,0.15308850000000002,0.41678325
0.001,0.001,0.021,0.975,0.020354415,0.15113300000000002,0.53810085,0.023862245,0.151266,0.53801285
0.001,0.001,0.041,0.0,0.243043,0.533609,0.8568933999999999,0.18596355,0.538424,0.8650705499999998
0.001,0.001,0.041,0.075,0.045832880000000006,0.4168845,1.0260669999999998,0.03887205,0.404455,1.0385509999999998
0.001,0.001,0.041,0.15,0.044667090000000007,0.411763,0.7336369499999997,0.029408369999999996,0.3861865,0.7469949
0.001,0.001,0.041,0.22499999999999998,0.044811945000000006,0.46470500000000003,0.8952187999999999,0.056148635,0.468536,0.9403981000000001
0.001,0.001,0.041,0.3,0.20620265000000002,0.4757705,0.79115655,0.18115975,0.470085,0.7944461499999999
0.001,0.001,0.041,0.375,0.3172553,0.6494145,0.86228785,0.3042796,0.6236455,0.9276041999999999
0.001,0.001,0.041,0.44999999999999996,0.03677341,0.20378549999999998,0.54254125,0.026432515000000004,0.191135,0.53960835
0.001,0.001,0.041,0.525,0.034305435,0.304761,0.8082366499999997,0.025011145000000002,0.310892,0.8114842499999998
0.001,0.001,0.041,0.6,0.33042585,0.9038995000000001,1.309244,0.32137059999999995,0.9067795000000001,1.3274849999999998
0.001,0.001,0.041,0.6749999999999999,0.057021525,0.4262695,1.0176985,0.04554458500000001,0.429617,1.0268524999999993
0.001,0.001,0.041,0.75,0.029262080000000003,0.321093,0.68714695,0.035884675,0.3304595,0.69330505
0.001,0.001,0.041,0.825,0.3056677,0.7114214999999999,1.2573859999999997,0.26894125,0.7154739999999999,1.2870119999999998
0.001,0.001,0.041,0.8999999999999999,0.046266884999999994,0.236641,0.5390173499999994,0.039268575,0.2299255,0.5406470999999997
0.001,0.001,0.041,0.975,0.3612284,0.7163889999999999,1.0004624999999998,0.3232357,0.711589,1.036886
0.001,0.001,0.061,0.0,0.3032382,0.8021215,1.396458,0.26514795,0.752698,1.4817554999999996
0.001,0.001,0.061,0.075,0.033570275,0.509463,1.0201004999999994,0.031891094999999994,0.501443,1.0192139999999998
0.001,0.001,0.061,0.15,0.4352681500000001,0.856158,1.3806624999999992,0.40573230000000005,0.8536294999999999,1.3607045
0.001,0.001,0.061,0.22499999999999998,0.14274985,0.4830595,0.70952725,0.15676825000000003,0.4815495000000001,0.7577263999999999
0.001,0.001,0.061,0.3,0.4198641,1.006695,1.8125324999999999,0.36561810000000006,1.00062,1.8032549999999994
0.001,0.001,0.061,0.375,0.42093645,1.377915,2.4451725,0.39991730000000003,1.394775,2.4732154999999993
0.001,0.001,0.061,0.44999999999999996,0.4075348,2.1331550000000004,11.170214999999999,0.37276065,2.1322349999999997,11.4979
0.001,0.001,0.061,0.525,0.034602515,0.2400945,0.65216465,0.026085670000000002,0.231282,0.6544095999999999
0.001,0.001,0.061,0.6,0.40753335,1.1307399999999999,1.5309489999999992,0.37276065,1.145355,1.5577125
0.001,0.001,0.061,0.6749999999999999,0.4075329,1.4101750000000002,3.0124579999999996,0.37276065,1.378615,2.9794339999999995
0.001,0.001,0.061,0.75,0.39753465000000004,1.9786800000000002,3.3022205,0.38552295000000003,1.99701,3.3070105000000005
0.001,0.001,0.061,0.825,0.059154525,0.5337430000000001,1.1438635,0.061426495,0.5382055,1.1623864999999998
0.001,0.001,0.061,0.8999999999999999,0.054601045,0.4987135,1.1126035,0.043911115000000014,0.48661800000000005,1.1112604999999995
0.001,0.001,0.061,0.975,0.08821303999999999,0.6059315000000001,1.2812829999999997,0.07003141500000001,0.6329359999999999,1.2844585
0.001,0.001,0.081,0.0,0.036451195000000006,0.2430945,0.6079389,0.034010615,0.240606,0.6146988499999999
0.001,0.001,0.081,0.075,0.03864973,0.40397,0.71294055,0.03243394,0.3938035,0.7500686499999998
0.001,0.001,0.081,0.15,0.26538795,0.540395,0.9723204499999999,0.18998765,0.5294810000000001,0.9791190999999997
0.001,0.001,0.081,0.22499999999999998,0.048043435,0.401725,0.8151904,0.029558935,0.3862725,0.8531073499999999
0.001,0.001,0.081,0.3,0.030968160000000005,0.24494100000000002,0.5060183999999996,0.026293275000000005,0.248214,0.5243948999999999
0.001,0.001,0.081,0.375,0.05417864,0.237703,0.5404269999999999,0.040531775000000006,0.231063,0.5672239499999999
0.001,0.001,0.081,0.44999999999999996,0.13248765,0.44541450000000005,0.7610026499999998,0.10410205,0.454947,0.7917229499999996
0.001,0.001,0.081,0.525,0.13671655,0.477852,0.9423556999999997,0.11500465000000001,0.474228,0.9503963499999998
0.001,0.001,0.081,0.6,0.025656235,0.1857715,0.4776254999999999,0.025601625000000003,0.177037,0.4800095
0.001,0.001,0.081,0.6749999999999999,0.32589995,1.03368,2.3960359999999996,0.2780277,0.99794,2.3914345
0.001,0.001,0.081,0.75,0.33873295000000003,0.6611985,1.0479604999999999,0.29179535,0.6689909999999999,1.0689445000000002
0.001,0.001,0.081,0.825,0.045544895,0.4417424999999999,0.75986945,0.035325155,0.4506305,0.7631321499999999
0.001,0.001,0.081,0.8999999999999999,0.050665075000000004,0.49093200000000004,1.0035889999999998,0.039251565,0.5007265,1.029909
0.001,0.001,0.081,0.975,0.028528770000000002,0.277474,0.7526135999999999,0.025494355000000003,0.2978545,0.7591546499999998
0.001,0.001,0.101,0.0,0.059433125,0.2562095,0.5891815499999999,0.050575965,0.2634575,0.60334775
0.001,0.001,0.101,0.075,0.03252534000000001,0.422915,0.9556181999999999,0.030484700000000003,0.40053799999999995,0.9080470999999998
0.001,0.001,0.101,0.15,0.08755880999999999,0.405911,1.0102084999999998,0.0681692,0.4211015,1.0217545
0.001,0.001,0.101,0.22499999999999998,0.38133320000000004,0.980715,2.1718699999999997,0.3408558,1.007995,2.158117
0.001,0.001,0.101,0.3,0.38801555000000004,1.401685,17.940684999999995,0.33459150000000004,1.342985,17.475379999999994
0.001,0.001,0.101,0.375,0.3462623,1.5336400000000001,12.357904999999997,0.34192805,1.565045,12.333549999999999
0.001,0.001,0.101,0.44999999999999996,0.049552315,0.3055415,0.46365714999999996,0.046437694999999994,0.2805175,0.4817411
0.001,0.001,0.101,0.525,0.044863425,0.21029799999999998,0.5014529999999999,0.035079915,0.1953665,0.5247925999999998
0.001,0.001,0.101,0.6,0.35116105,1.4880499999999999,3.214764499999999,0.34252819999999995,1.50936,3.2201915000000003
0.001,0.001,0.101,0.6749999999999999,0.37679245,1.080285,1.4463024999999998,0.34195245,1.0386199999999999,1.5080614999999997
0.001,0.001,0.101,0.75,0.43341290000000005,1.435505,3.087076999999998,0.40081275,1.45175,3.1095040000000003
0.001,0.001,0.101,0.825,0.42273415000000003,0.984918,1.9010225,0.41729235,0.9778,1.9064394999999998
0.001,0.001,0.101,0.8999999999999999,0.42079010000000006,2.112655,20.05874,0.41714225000000005,2.11513,21.604939999999996
0.001,0.001,0.101,0.975,0.4207891,1.636285,3.3465879999999997,0.41714225000000005,1.69848,3.2895014999999996
0.001,0.001,0.121,0.0,0.3776127,1.7299700000000002,2.672086,0.33866680000000005,1.727615,2.6767445
0.001,0.001,0.121,0.075,0.40864415,1.8704199999999997,13.813369999999999,0.39800225,1.8830449999999999,13.80153
0.001,0.001,0.121,0.15,0.42717965,1.114895,2.7650655,0.39624785,1.13564,2.7700299999999993
0.001,0.001,0.121,0.22499999999999998,0.41135305,0.9874424999999999,2.3789724999999997,0.36298995,0.9926314999999999,2.3733505
0.001,0.001,0.121,0.3,0.45818610000000004,8.257765,17.555515,0.45642950000000004,7.560315,17.08551
0.001,0.001,0.121,0.375,0.38260855,1.937045,17.177359999999997,0.3722399,1.920205,17.218209999999996
0.001,0.001,0.121,0.44999999999999996,0.42759139999999995,2.107085,3.6628089999999993,0.3980488,2.1026350000000003,3.7201314999999995
0.001,0.001,0.121,0.525,0.33528670000000005,0.6608860000000001,2.540021999999999,0.300879,0.661685,2.5395955
0.001,0.001,0.121,0.6,0.3922673,2.4900700000000002,19.241885,0.37463690000000005,2.4913499999999997,20.397645
0.001,0.001,0.121,0.6749999999999999,0.4677842000000001,1.8829799999999999,15.949434999999998,0.46074865,1.826645,15.8799
0.001,0.001,0.121,0.75,0.46778295000000003,2.1853749999999996,16.546199999999995,0.46074865,2.187065,16.751689999999996
0.001,0.001,0.121,0.825,0.4677828000000001,2.805205,18.896969999999996,0.46074865,2.807295,19.694830000000003
0.001,0.001,0.121,0.8999999999999999,0.38485535,1.4201899999999998,2.2892585,0.37487255,1.39235,2.3778305
0.001,0.001,0.121,0.975,0.097873445,0.4990405,1.0323054999999999,0.07770876,0.511104,1.0502535
0.001,0.001,0.14100000000000001,0.0,0.41753265000000006,2.3093399999999997,16.7654,0.39266465000000006,2.31388,16.741929999999996
0.001,0.001,0.14100000000000001,0.075,0.04570102000000001,0.4193705,0.8059706499999999,0.04952692,0.4003895,0.7959274000000001
0.001,0.001,0.14100000000000001,0.15,0.37610640000000006,1.206355,3.2002305,0.35870199999999997,1.2492299999999998,3.208071499999999
0.001,0.001,0.14100000000000001,0.22499999999999998,0.5199257500000001,2.444965,17.726884999999996,0.4326013,2.45744,17.882139999999996
0.001,0.001,0.14100000000000001,0.3,0.4490731499999999,1.33344,7.5143119999999985,0.38995175000000015,1.3674499999999998,6.769924
0.001,0.001,0.14100000000000001,0.375,0.4513761500000001,2.67287,17.8868,0.4279001,2.683165,17.796295
0.001,0.001,0.14100000000000001,0.44999999999999996,0.4466264000000001,8.79173,21.061909999999997,0.4269128000000001,8.57767,21.420749999999998
0.001,0.001,0.14100000000000001,0.525,0.39477885,1.6191550000000001,13.649004999999999,0.38301655,1.6708500000000002,13.685595
0.001,0.001,0.14100000000000001,0.6,0.046243875000000004,0.371932,0.746018,0.0584862,0.376957,0.7454974499999998
0.001,0.001,0.14100000000000001,0.6749999999999999,0.38286795,1.44183,2.7246935,0.35034354999999995,1.42752,2.6822229999999996
0.001,0.001,0.14100000000000001,0.75,0.37825255,0.8196975000000001,2.5472080000000004,0.35639129999999997,0.8258890000000001,2.551628999999999
0.001,0.001,0.14100000000000001,0.825,0.42499795,2.20301,17.324304999999995,0.40718825000000003,2.1996149999999997,17.39666
0.001,0.001,0.14100000000000001,0.8999999999999999,0.45363485000000003,2.1447,3.5574809999999997,0.40306525000000004,2.114935,3.520624999999998
0.001,0.001,0.14100000000000001,0.975,0.4536323,2.2949400000000004,3.4744874999999995,0.35097675,2.2702299999999997,3.5392319999999993
0.001,0.001,0.161,0.0,0.35574275,1.4875599999999998,17.85403,0.34500465,1.646135,17.631390000000003
0.001,0.001,0.161,0.075,0.40576884999999996,2.051535,17.630049999999997,0.3822896,2.02667,18.85129
0.001,0.001,0.161,0.15,0.42353330000000006,6.49601,16.482174999999998,0.38934875,6.324585000000001,17.599939999999997
0.001,0.001,0.161,0.22499999999999998,0.44131655000000003,2.195075,3.976265999999998,0.42303565,2.19416,4.035811
0.001,0.001,0.161,0.3,0.4705688000000001,2.84769,17.081989999999998,0.45989465000000007,2.869335,18.031595
0.001,0.001,0.161,0.375,0.07373463499999999,0.3850885,0.8124845499999991,0.06634049,0.344937,0.79959425
0.001,0.001,0.161,0.44999999999999996,0.440494,1.7991549999999998,15.544939999999999,0.38927105,1.84671,15.571594999999999
0.001,0.001,0.161,0.525,0.37800245,1.083765,2.736143,0.36213740000000005,1.1000999999999999,2.7314745
0.001,0.001,0.161,0.6,0.42058645000000006,2.1717750000000002,18.317495,0.37645570000000006,2.171675,17.768555
0.001,0.001,0.161,0.6749999999999999,0.25969300000000006,0.6092854999999999,1.0519254999999998,0.2167224,0.5968979999999999,1.1232084999999998
0.001,0.001,0.161,0.75,0.45007620000000004,2.7780950000000004,18.711885,0.4217921,2.74094,19.337669999999996
0.001,0.001,0.161,0.825,0.39116785,0.662909,1.0800969999999999,0.2509604,0.6485685,1.1350215000000001
0.001,0.001,0.161,0.8999999999999999,0.36010575,1.071195,3.0171569999999996,0.33401460000000005,1.133605,2.9722465
0.001,0.001,0.161,0.975,0.3012967,2.6822299999999997,15.777734999999998,0.282234,2.67603,15.799325
0.001,0.001,0.181,0.0,0.44555615000000004,1.3977399999999998,8.675062999999994,0.43635954999999993,1.4315799999999999,8.7119355
0.001,0.001,0.181,0.075,0.40633985,2.23085,18.874325,0.37026670000000006,2.2403950000000004,18.90167
0.001,0.001,0.181,0.15,0.45061185000000004,1.0924099999999999,2.971399,0.40439840000000005,1.11978,2.9629659999999998
0.001,0.001,0.181,0.22499999999999998,0.47552730000000004,10.315100000000001,20.517915,0.44201500000000005,9.079114999999998,21.184344999999993
0.001,0.001,0.181,0.3,0.5334442500000003,2.472435,18.833464999999997,0.4768297000000001,2.47386,19.339104999999996
0.001,0.001,0.181,0.375,0.25804985,0.5958515,0.9557668499999995,0.17595315,0.593085,0.9990592999999999
0.001,0.001,0.181,0.44999999999999996,0.045365354999999996,0.3330155,0.6305626999999999,0.03152696,0.330198,0.6657355999999999
0.001,0.001,0.181,0.525,0.42399655,3.02935,16.047674999999998,0.38946895000000004,3.048045,16.951365
0.001,0.001,0.181,0.6,0.3837647500000001,2.16214,14.356169999999999,0.3798598,2.17267,18.131354999999996
0.001,0.001,0.181,0.6749999999999999,0.11994225,0.448723,2.293201,0.09112061000000002,0.46425799999999995,2.2668194999999995
0.001,0.001,0.181,0.75,0.4512089,1.949205,10.069186999999989,0.4497765,2.031745,10.140874999999994
0.001,0.001,0.181,0.825,0.435735,2.684085,17.12259,0.4117729,2.67453,18.19092
0.001,0.001,0.181,0.8999999999999999,0.4646163500000001,3.41137,16.50613,0.44825625,3.322545,16.88494
0.001,0.001,0.181,0.975,0.42802055000000006,2.1991300000000003,17.471194999999998,0.36778615,2.2128750000000004,18.953719999999997
0.001,0.051000000000000004,0.001,0.0,0.04653425,0.280425,0.8216651999999995,0.02703413000000001,0.3229685,0.8343045499999999
0.001,0.051000000000000004,0.001,0.075,0.03837978500000001,0.208265,0.8354807999999998,0.020170105,0.20939750000000001,0.85557445
0.001,0.051000000000000004,0.001,0.15,0.03224203,0.20746200000000004,0.8228906499999991,0.01907893,0.2128745,0.8132923999999999
0.001,0.051000000000000004,0.001,0.22499999999999998,0.040954325,0.24803150000000002,0.62346425,0.018716075,0.25717650000000003,0.6276401
0.001,0.051000000000000004,0.001,0.3,0.04586219500000001,0.22787400000000002,0.7015295999999993,0.021412295000000005,0.2473435,0.65256445
0.001,0.051000000000000004,0.001,0.375,0.049834335,0.261859,0.7888849499999998,0.018094625000000003,0.303501,0.7731308499999994
0.001,0.051000000000000004,0.001,0.44999999999999996,0.04842758500000001,0.3227915,0.9007066999999999,0.023256745000000002,0.33397049999999995,0.8720209499999998
0.001,0.051000000000000004,0.001,0.525,0.04551406,0.3251895,0.7127595499999999,0.025229460000000013,0.3262585,0.7145993499999999
0.001,0.051000000000000004,0.001,0.6,0.039367335,0.3159505,0.9810066999999998,0.023538405000000002,0.3169325,0.929678
0.001,0.051000000000000004,0.001,0.6749999999999999,0.03589655500000001,0.3532725,0.83717,0.014902895,0.3480725,0.8484726999999999
0.001,0.051000000000000004,0.001,0.75,0.057279045,0.334325,0.80785175,0.029584570000000004,0.33802450000000006,0.8563292999999994
0.001,0.051000000000000004,0.001,0.825,0.04159028,0.26154499999999997,0.8833499,0.01932023,0.275231,0.8603409
0.001,0.051000000000000004,0.001,0.8999999999999999,0.05150896,0.3150415,0.6962696999999997,0.023256745000000002,0.317634,0.7987643
0.001,0.051000000000000004,0.001,0.975,0.046154315,0.2877685,0.7181489499999998,0.022097440000000003,0.304955,0.7228456999999999
0.001,0.051000000000000004,0.021,0.0,0.038793215000000006,0.191312,0.67491795,0.01623815,0.1979855,0.7545002999999997
0.001,0.051000000000000004,0.021,0.075,0.022977945,0.1193245,0.3458891,0.013622455,0.14340950000000002,0.4295023
0.001,0.051000000000000004,0.021,0.15,0.0202502,0.13712199999999997,0.43313415,0.01367865,0.1299105,0.48085005
0.001,0.051000000000000004,0.021,0.22499999999999998,0.03449073500000001,0.167947,0.5991618499999998,0.016852605000000003,0.17247099999999999,0.6635584499999996
0.001,0.051000000000000004,0.021,0.3,0.02479837,0.13639050000000003,0.7443987999999999,0.014377605000000002,0.1566165,0.8038154499999997
0.001,0.051000000000000004,0.021,0.375,0.022651665,0.124512,0.5308014,0.01197199,0.11590349999999999,0.5862803
0.001,0.051000000000000004,0.021,0.44999999999999996,0.018808400000000003,0.151833,0.41046735,0.014144845,0.13795449999999998,0.47731164999999975
0.001,0.051000000000000004,0.021,0.525,0.018835435,0.116326,0.41207094999999994,0.014380424999999999,0.11268449999999999,0.5409309000000001
0.001,0.051000000000000004,0.021,0.6,0.016142899999999998,0.09295344999999999,0.26197934999999994,0.013486500000000002,0.10839400000000002,0.39805634999999995
0.001,0.051000000000000004,0.021,0.6749999999999999,0.02224706,0.1727745,0.4291541999999998,0.015096130000000003,0.182764,0.5423892499999998
0.001,0.051000000000000004,0.021,0.75,0.017970134999999998,0.09451415,0.26761969999999996,0.012436065,0.09920315,0.3578746999999999
0.001,0.051000000000000004,0.021,0.825,0.02165632,0.125852,0.34108184999999996,0.012084225000000004,0.103989,0.40231744999999963
0.001,0.051000000000000004,0.021,0.8999999999999999,0.020608384999999996,0.10094,0.29774785,0.012468185,0.113735,0.4276655999999999
0.001,0.051000000000000004,0.021,0.975,0.020495325000000002,0.120315,0.3406984999999998,0.014165625000000001,0.11884399999999999,0.47944555
0.001,0.051000000000000004,0.041,0.0,0.027319085,0.16157149999999998,0.6970377999999999,0.019634069999999997,0.160441,0.6951268999999998
0.001,0.051000000000000004,0.041,0.075,0.036008965000000004,0.2221575,0.5382412999999999,0.022691620000000003,0.205376,0.6174274
0.001,0.051000000000000004,0.041,0.15,0.02895504,0.151221,0.35160889999999995,0.021509100000000003,0.14923799999999998,0.46436259999999974
0.001,0.051000000000000004,0.041,0.22499999999999998,0.028176,0.1428365,0.4407140499999999,0.017811160000000003,0.15661049999999999,0.5397727499999998
0.001,0.051000000000000004,0.041,0.3,0.029556304999999998,0.16376,0.5804474499999995,0.018626250000000004,0.156451,0.5781751499999999
0.001,0.051000000000000004,0.041,0.375,0.02003175,0.114949,0.32408004999999995,0.017712405000000004,0.1321615,0.5008593999999998
0.001,0.051000000000000004,0.041,0.44999999999999996,0.017287425,0.1214165,0.36800229999999967,0.01380179,0.10482249999999999,0.4069085499999998
0.001,0.051000000000000004,0.041,0.525,0.023759355000000003,0.135278,0.35520414999999994,0.015710195000000003,0.133258,0.4853427999999999
0.001,0.051000000000000004,0.041,0.6,0.040736305,0.2521375,0.7807763,0.025817555,0.2048315,0.8160140999999996
0.001,0.051000000000000004,0.041,0.6749999999999999,0.025860325000000003,0.1284285,0.33530324999999994,0.016859384999999998,0.1259575,0.44063949999999996
0.001,0.051000000000000004,0.041,0.75,0.03392587500000001,0.1383645,0.3280666999999999,0.02060096,0.14824500000000002,0.4743124999999999
0.001,0.051000000000000004,0.041,0.825,0.023103270000000002,0.1179435,0.36384684999999994,0.01482186,0.118648,0.4505870499999998
0.001,0.051000000000000004,0.041,0.8999999999999999,0.019256960000000004,0.13997300000000001,0.49957114999999996,0.016642729999999998,0.16313249999999999,0.5485115499999997
0.001,0.051000000000000004,0.041,0.975,0.01771354,0.11740450000000001,0.34488405,0.017587405,0.124108,0.3994222999999999
0.001,0.051000000000000004,0.061,0.0,0.04710104000000001,0.580527,1.7962609999999997,0.03493335,0.45194199999999995,1.7615724999999998
0.001,0.051000000000000004,0.061,0.075,0.045781100000000005,0.32590549999999996,0.7788178999999997,0.042758960000000006,0.2849815,0.8403674999999999
0.001,0.051000000000000004,0.061,0.15,0.7379849,2.515505,3.702978,0.5622662999999999,2.500535,3.7627559999999995
0.001,0.051000000000000004,0.061,0.22499999999999998,0.05922656,0.37531499999999995,1.5946454999999995,0.042060465000000005,0.359274,1.785195
0.001,0.051000000000000004,0.061,0.3,0.7579924,1.511915,3.1621309999999996,0.6092740999999999,1.51742,3.166741
0.001,0.051000000000000004,0.061,0.375,0.04964225,0.40179899999999996,1.458338,0.029457755000000002,0.4542575,1.5900615
0.001,0.051000000000000004,0.061,0.44999999999999996,0.030228680000000004,0.205957,0.8117711999999997,0.020201155,0.1945615,0.7948323999999996
0.001,0.051000000000000004,0.061,0.525,0.035467055,0.1827625,0.8117814499999998,0.02430867500000001,0.1950025,0.75699595
0.001,0.051000000000000004,0.061,0.6,0.037287175000000006,0.21571999999999997,0.5321278999999999,0.02538895,0.212032,0.5599038499999996
0.001,0.051000000000000004,0.061,0.6749999999999999,0.03949133,0.17924849999999998,0.4370942499999999,0.02402883,0.1808655,0.5842570499999995
0.001,0.051000000000000004,0.061,0.75,0.038381935,0.1816795,0.4553452,0.023258065,0.16800199999999998,0.6180632999999998
0.001,0.051000000000000004,0.061,0.825,0.02504789,0.1245405,0.32620934999999995,0.016251650000000003,0.118477,0.4729428499999999
0.001,0.051000000000000004,0.061,0.8999999999999999,0.04307049000000001,0.2148725,0.706757549999999,0.025006445000000002,0.165507,0.6954698499999997
0.001,0.051000000000000004,0.061,0.975,0.045675135000000006,0.20982250000000002,0.4533007,0.025587264999999998,0.187678,0.5644628999999999
0.001,0.051000000000000004,0.081,0.0,0.07180727,0.2944335,1.1628764999999999,0.041243995000000006,0.3514385,1.3756944999999998
0.001,0.051000000000000004,0.081,0.075,0.07264554500000002,0.8202834999999999,4.3311075,0.04150864,0.8177095000000001,4.443711
0.001,0.051000000000000004,0.081,0.15,0.08419977000000001,1.38771,2.7315505,0.055006620000000006,1.3501750000000001,2.6881095
0.001,0.051000000000000004,0.081,0.22499999999999998,0.18293395,6.645720000000001,14.704955,0.1893221,6.463865,14.78811
0.001,0.051000000000000004,0.081,0.3,0.04558997499999999,0.22168400000000002,1.0118269999999998,0.02219882,0.204431,1.0279015
0.001,0.051000000000000004,0.081,0.375,0.04372458500000001,0.305166,1.0191465,0.022322005000000002,0.257227,1.0922929999999997
0.001,0.051000000000000004,0.081,0.44999999999999996,0.02923477,0.1454105,0.5384465999999998,0.023204795,0.169082,0.5771250499999998
0.001,0.051000000000000004,0.081,0.525,0.038121405000000004,0.186772,0.7536839999999998,0.024119965,0.20859899999999998,0.8936887999999997
0.001,0.051000000000000004,0.081,0.6,0.03585882,0.17168049999999999,0.3853563499999999,0.02263524,0.156499,0.49136219999999997
0.001,0.051000000000000004,0.081,0.6749999999999999,0.043913845,0.192184,0.4564008499999998,0.02297346,0.156647,0.5301312999999999
0.001,0.051000000000000004,0.081,0.75,0.039317740000000004,0.182927,0.40918075,0.02932012,0.16165800000000002,0.4636037999999999
0.001,0.051000000000000004,0.081,0.825,0.04580669500000001,0.2978655,0.6973832,0.02066093,0.19287500000000002,0.8610002999999995
0.001,0.051000000000000004,0.081,0.8999999999999999,0.055205905000000006,0.31696650000000004,1.0654584999999996,0.03208743,0.329907,1.0739379999999998
0.001,0.051000000000000004,0.081,0.975,0.046401415,0.24125549999999998,0.6295073999999994,0.026690245,0.18094949999999999,0.6869649499999992
0.001,0.051000000000000004,0.101,0.0,0.04194887,0.210964,0.52758675,0.03179795,0.2124495,0.5647568000000001
0.001,0.051000000000000004,0.101,0.075,0.036441135,0.18567899999999998,0.5342731999999999,0.022159365,0.180402,0.5953508499999998
0.001,0.051000000000000004,0.101,0.15,0.0542008,0.2160395,0.5360658499999997,0.032090345,0.22563149999999998,0.6861396499999994
0.001,0.051000000000000004,0.101,0.22499999999999998,0.062614695,0.6045275000000001,3.5046919999999995,0.04227767,0.4893725,3.505772499999999
0.001,0.051000000000000004,0.101,0.3,0.06352967,0.294535,0.9078405499999993,0.029546770000000007,0.227302,0.8376583999999999
0.001,0.051000000000000004,0.101,0.375,0.1364433,1.6775,3.6401835,0.06957786,1.69276,3.7431845
0.001,0.051000000000000004,0.101,0.44999999999999996,0.28146340000000003,3.25609,5.775974,0.14522290000000004,3.35276,5.891568999999999
0.001,0.051000000000000004,0.101,0.525,0.5893846,13.8427,20.459059999999997,0.31727505,13.8828,22.543925
0.001,0.051000000000000004,0.101,0.6,0.039909019999999996,0.182126,0.5412409999999999,0.024549015,0.1699225,0.5612538499999995
0.001,0.051000000000000004,0.101,0.6749999999999999,0.13613970000000003,1.749715,6.97320199999999,0.11256005,1.854835,6.385846499999994
0.001,0.051000000000000004,0.101,0.75,0.054713780000000004,0.2957905,1.5047564999999992,0.034275765,0.22756949999999998,1.5405874999999998
0.001,0.051000000000000004,0.101,0.825,0.1752181,2.942545,4.328759,0.09514603500000002,2.913585,4.428347
