max_error_x,max_error_y,max_error_norm,max_error_theta,cent_error_x,cent_error_y,cent_error_norm,cent_error_theta
0.0787587, 0.0190077, 0.0810199, -0.102284, 0.0429049, 0.0105302, 0.0441782, -0.101923
-0.0949225, 0.0386631, 0.102495, -0.0973094, -0.0121365, 0.0361723, 0.038154, -0.112256
-0.0821514, 0.033672, 0.0887843, -0.105702, -0.0381222, 0.051382, 0.0639798, -0.102748
0.0632663, 0.044727, 0.0774798, -0.0936937, -0.0308771, 0.0431883, 0.0530908, -0.107635
-0.056088, 0.0254157, 0.0615777, -0.104907, -0.0242701, 0.0646796, 0.0690832, -0.106508
-0.0700402, 0.0301142, 0.0762398, -0.124096, -0.00462866, 0.0412353, 0.0414943, -0.0968328
0.0433078, 0.0613294, 0.075079, -0.0933871, -0.0384016, 0.0477397, 0.0612679, -0.087276
-0.0686998, 0.0525651, 0.0865029, -0.10953, -0.02071, 0.0511589, 0.0551918, -0.0724645
-0.0549049, 0.0623806, 0.0831017, -0.0943248, -0.0127039, 0.0737448, 0.074831, -0.0730449
0.0612793, 0.0383989, 0.0723162, -0.0986629, 0.0136228, 0.0475985, 0.0495095, -0.0865365
0.0663805, 0.0368009, 0.0758991, -0.094596, 0.0117784, 0.0342239, 0.036194, -0.0992906
0.029006, 0.0366173, 0.0467137, -0.0864192, 0.00242662, 0.0369894, 0.0370689, -0.0924642
0.051734, 0.0494158, 0.0715425, -0.0790211, 0.0150671, 0.0205716, 0.0254992, -0.084713
-0.00887966, 0.0402555, 0.0412232, -0.0914394, 0.00136805, 0.0315555, 0.0315852, -0.0999991
-0.00268888, 0.0449332, 0.0450136, -0.103002, 0.00467634, 0.0306559, 0.0310105, -0.104814
0.059752, 0.0296279, 0.0666942, -0.0851307, 0.025506, 0.0408705, 0.0481763, -0.0893285
0.0573349, 0.0189219, 0.0603766, -0.126934, 0.0256171, 0.0226042, 0.0341641, -0.114132
0.0398431, 0.00967926, 0.0410019, -0.121409, 0.0223312, 0.0150306, 0.0269184, -0.115453
-0.0109372, 0.0382918, 0.0398232, -0.111481, 0.00708246, 0.0016728, 0.00727733, -0.0946742
0.0429091, 0.0754693, 0.0868148, -0.0978715, 0.014173, -0.0107721, 0.0178021, -0.0877761
0.00714254, 0.0412812, 0.0418945, -0.107464, 0.00892973, 0.00128818, 0.00902217, -0.0941218
0.0428257, 0.0661971, 0.0788422, -0.0997007, -0.00988674, -0.00402229, 0.0106736, -0.0944865
-0.0167637, 0.0141245, 0.0219208, -0.0826823, -0.0221572, -0.00606175, 0.0229714, -0.0701636
0.0551391, 0.0362456, 0.0659853, -0.106331, 0.0229144, -0.00625601, 0.0237531, -0.074342
0.0576019, 0.0170699, 0.060078, -0.0898171, 0.0541058, 0.000102533, 0.0541059, -0.0723231
0.0526586, 0.012536, 0.0541302, -0.117322, 0.0348477, -0.00606321, 0.0353713, -0.0739994
0.0519943, 0.00422764, 0.0521659, -0.100697, 0.0513601, -0.000802173, 0.0513664, -0.0954273
0.0611982, 0.00090054, 0.0612049, -0.0993112, 0.0635271, -0.0056917, 0.0637816, -0.0913837
0.0571032, -0.00885503, 0.0577857, -0.0838829, 0.0675573, -0.0128308, 0.068765, -0.0914308
0.0538082, -0.00435531, 0.0539842, -0.0980788, 0.0322266, -0.00655741, 0.0328869, -0.0853735
0.0433922, -0.00354453, 0.0435367, -0.104217, 0.019228, -0.00354322, 0.0195517, -0.0575213
0.0440207, -0.00635109, 0.0444764, -0.0903666, 0.0261593, -0.0114111, 0.0285398, -0.0722465
0.0189781, -0.00923628, 0.0211063, -0.100344, 0.0615263, -0.048622, 0.0784193, -0.0554964
0.062253, -0.048798, 0.0790991, -0.131523, 0.0432367, -0.036489, 0.0565762, -0.0700901
0.0100355, -0.0158624, 0.0187704, -0.0719222, 0.0243845, -0.0210217, 0.032195, -0.07651
0.024745, -0.0266951, 0.0363998, -0.099622, 0.0235519, -0.014337, 0.0275725, -0.0758554
0.00724792, -0.00994974, 0.0123097, -0.0860714, 0.0146399, -0.0122996, 0.0191208, -0.11279
0.0149279, -0.0320494, 0.0353554, -0.097482, 0.0206861, -0.0321779, 0.0382535, -0.104113
0.0188293, -0.0633081, 0.066049, -0.110284, 0.0303507, -0.0588041, 0.0661746, -0.138625
0.0189304, -0.0833001, 0.085424, -0.131998, 0.0294886, -0.0885849, 0.0933641, -0.135322
0.0169868, -0.103384, 0.10477, -0.12536, 0.023387, -0.102566, 0.105198, -0.126933
0.0168839, -0.0752938, 0.0771636, -0.108249, 0.0179195, -0.111618, 0.113047, -0.109148
0.00862312, -0.0880915, 0.0885125, -0.110499, 0.010478, -0.10059, 0.101134, -0.0906718
0.001091, -0.107631, 0.107637, -0.123077, 0.00271893, -0.104527, 0.104563, -0.103904
0.0051651, -0.0708197, 0.0710078, -0.130612, -0.000747681, -0.0942953, 0.0942983, -0.129286
0.00236797, -0.057577, 0.0576256, -0.0999051, 0.0107327, -0.0435051, 0.0448094, -0.138369
-0.0262318, -0.113726, 0.116713, -0.123163, -0.0103722, -0.0637615, 0.0645996, -0.147739
-0.0117159, -0.039351, 0.041058, -0.0990314, -0.00815392, -0.0386974, 0.0395471, -0.133751
-0.055234, -0.109891, 0.122991, -0.128908, -0.0173254, -0.0495926, 0.0525319, -0.0812056
0.0726013, -0.0178866, 0.0747722, -0.0946605, 0.0287619, -0.00279725, 0.0288976, -0.0787013
0.0828753, -0.0012868, 0.0828852, -0.0838051, 0.0448799, 0.00594431, 0.0452719, -0.103497
0.0545073, 0.00833303, 0.0551406, -0.0725794, 0.0387545, 0.00978982, 0.0399719, -0.110271
-0.0257082, -0.0657588, 0.0706054, -0.111494, -0.0202131, -0.0348356, 0.0402752, -0.0944374
0.0110683, -0.0151023, 0.018724, -0.0969832, 0.0169935, -0.0166424, 0.0237855, -0.100934
-0.00197506, -0.0250683, 0.025146, -0.097723, -0.0132675, -0.0141491, 0.0193965, -0.115606
-0.0372696, -0.0296869, 0.047648, -0.103783, -0.017827, -0.00944448, 0.0201743, 0.462455
-0.0726185, -0.0336872, 0.0800517, -0.113153, -0.0280161, -0.00521404, 0.0284971, 2.3901
0.00889587, -0.0155344, 0.0179012, -0.106964, -0.0351658, -0.0058043, 0.0356416, -0.111827
0.028224, -0.0214511, 0.0354505, -0.108923, -0.0185595, -0.0126817, 0.0224784, -0.143036
0.0444784, -0.000583529, 0.0444822, -0.101581, -0.000536919, -0.0110193, 0.0110324, -0.119085
0.0225887, 0.0101694, 0.0247723, -0.0992088, 0.017374, -0.00658047, 0.0185785, -0.110674
-0.113481, 0.0186267, 0.114999, -0.100691, -0.0223227, 0.0137265, 0.0262053, -0.0959921
0.11761, 0.0104135, 0.118071, -0.101677, -0.00664663, 0.0169919, 0.0182456, -0.0677066
0.179807, -0.0109403, 0.18014, -0.111655, -0.01125, 0.0175537, 0.0208494, -0.0974793
0.00338316, 0.0304216, 0.0306091, -0.104943, -0.00964546, 0.0113596, 0.0149022, -0.0839193
-0.112635, 0.0581922, 0.126779, -0.0890899, -0.0295777, 0.0293249, 0.0416509, -0.0755737
-0.0108047, 0.0570497, 0.0580638, -0.0962987, -0.0326319, 0.0211476, 0.0388852, -0.0843821
-0.0908918, 0.0262081, 0.0945949, -0.103759, -0.0169988, -0.0166952, 0.0238262, -0.0888174
-0.101684, 0.052182, 0.114292, -0.142331, -0.029007, 0.00438994, 0.0293373, -0.0726545
-0.0579257, 0.00111264, 0.0579364, -0.126968, -0.042491, 0.0170845, 0.045797, -0.0808251
-0.114013, 0.0647235, 0.131103, -0.104775, -0.0704727, 0.0446835, 0.0834447, -0.0786065
-0.0841451, 0.0542065, 0.100094, -0.096535, -0.0674777, 0.0334669, 0.0753211, -0.109243
-0.0141778, 0.0282956, 0.0316489, -0.0867419, -0.0452576, 0.0529281, 0.0696393, -0.126139
-0.0089798, 0.00451553, 0.0100512, -0.0972456, -0.0515714, 0.0456318, 0.0688612, -0.101524
-0.0174952, 0.0440199, 0.0473691, -0.140738, -0.0366135, 0.036514, 0.051709, -0.112304
0.00461721, 0.0275024, 0.0278872, -0.0825632, -0.0225825, 0.0478036, 0.0528693, -0.105371
0.0182791, 0.0567043, 0.0595777, -0.112789, -0.00460291, 0.0757232, 0.0758629, -0.0942949
0.0254564, 0.0581857, 0.0635107, -0.0951352, 0.0137134, 0.0639184, 0.065373, -0.0689474
0.0237169, 0.0444552, 0.0503861, -0.102086, 0.0274515, 0.062735, 0.0684782, -0.0903623
0.0247426, 0.0502194, 0.0559838, -0.111995, 0.0344453, 0.0687968, 0.0769381, -0.127054
0.0560846, 0.0660301, 0.0866341, -0.102171, 0.0538788, 0.0740484, 0.0915756, -0.11792
0.0136619, 0.0281177, 0.0312611, -0.111426, 0.049665, 0.0635974, 0.0806923, -0.138341
0.0341945, 0.0277945, 0.0440658, -0.105708, 0.0454898, 0.0470647, 0.0654554, -0.110581
0.0363879, 0.0245125, 0.0438742, -0.100209, 0.0340052, 0.0294478, 0.0449836, -0.0919854
0.0481973, 0.025541, 0.0545465, -0.108397, 0.0287604, 0.0265323, 0.0391296, -0.0996489
0.0436287, 0.0280536, 0.0518697, -0.107798, 0.0416474, 0.0260298, 0.0491127, -0.106898
0.043499, 0.0196734, 0.047741, -0.108269, 0.0506063, 0.0222806, 0.0552939, -0.107161
0.0766807, 0.0197027, 0.0791715, -0.0868911, 0.0469537, 0.0147406, 0.0492131, -0.122001
0.0413871, 0.0040179, 0.0415817, -0.110767, 0.0465293, 0.00930699, 0.047451, -0.110207
0.040946, -0.00052537, 0.0409494, -0.100928, 0.0478554, 0.00429385, 0.0480476, -0.111787
0.0358629, 0.000165568, 0.0358633, -0.106333, 0.0623484, 0.00077843, 0.0623532, -0.0928984
0.0465174, 0.0138162, 0.0485258, -0.0987237, 0.0465431, 0.00147921, 0.0465666, -0.0972087
0.0279398, 0.00857068, 0.0292248, -0.117518, 0.0424976, -0.00161873, 0.0425285, -0.109813
0.0407753, -0.0198983, 0.0453715, -0.110374, 0.0414696, -0.00884325, 0.042402, -0.104383
0.0347023, -0.00608019, 0.0352309, -0.0800644, 0.0259762, -0.00495546, 0.0264446, -0.0885538
0.0297689, -0.024494, 0.0385505, -0.0923517, 0.0265055, -0.00862367, 0.0278731, -0.0865654
0.0355062, -0.0283661, 0.0454459, -0.0773528, 0.0381165, -0.0213655, 0.0436961, -0.072012
0.0376272, -0.0353623, 0.0516363, -0.0903635, 0.0354242, -0.0256307, 0.0437242, -0.0935552
0.0508165, -0.0578646, 0.0770106, -0.106684, 0.0452223, -0.0481785, 0.0660774, -0.120887
0.0122795, -0.0185915, 0.0222807, -0.0887549, 0.0338888, -0.0353851, 0.0489955, -0.0958467
0.024478, -0.00532287, 0.02505, -0.0880435, 0.0388575, -0.053658, 0.0662502, -0.0876081
0.026886, -0.0548564, 0.0610908, -0.10673, 0.035861, -0.0423563, 0.0554984, -0.118968
0.0154362, -0.0231355, 0.0278124, -0.0844256, 0.0216475, -0.0255222, 0.0334663, -0.090171
0.0266533, -0.0442143, 0.0516265, -0.101165, 0.0203686, -0.0141527, 0.0248028, -0.09956
0.0219269, -0.0474539, 0.0522749, -0.105306, 0.0196438, -0.00554922, 0.0204125, -0.108592
0.0222759, -0.0332681, 0.0400372, -0.0925207, 0.0192986, -0.0139715, 0.0238251, -0.12497
-0.0261154, -0.0154613, 0.0303491, -0.0893744, 0.00910759, -0.0232161, 0.0249386, -0.0820186
0.0231152, -0.0743393, 0.0778502, -0.109201, 0.0244141, 0.0287597, 0.0377249, -0.0943252
0.0214691, -0.00945818, 0.0234602, -0.0725123, 0.024435, 0.0756848, 0.0795316, -0.0402998
-0.0540409, 0.00709498, 0.0545047, -0.0650353, 0.0223198, 0.0820181, 0.0850009, -0.0369442
0.00844955, -0.0175997, 0.0195229, -0.0910678, 0.0169973, 0.0438281, 0.0470086, -0.0568941
0.00378036, -0.0510235, 0.0511633, -0.110157, 0.0262089, 0.0570161, 0.0627514, -0.050945
-0.00449181, 0.0195962, 0.0201044, -0.0753005, 0.0294704, 0.0548384, 0.0622555, -0.054533
0.00404644, 0.0331775, 0.0334233, -0.0687997, 0.0435152, 0.0918689, 0.101654, -0.0398576
0.0104456, 0.0425279, 0.0437919, -0.0742538, 0.0303431, 0.0555878, 0.0633301, -0.0585706
0.0229015, -0.0374202, 0.043872, -0.107879, 0.0145588, 0.0334137, 0.0364477, -0.0607758
0.00963306, -0.00475836, 0.0107442, -0.101406, -0.0103064, 0.0174242, 0.0202441, -0.0835755
0.0252028, -0.0322769, 0.0409509, -0.119833, 0.0238543, 0.0327637, 0.0405276, -0.104725
0.0455198, -0.0215316, 0.0503554, -0.116302, 0.00993156, 0.0214195, 0.02361, 0.078387
-0.0567942, -0.0407301, 0.0698893, -0.116266, -0.0398207, 0.0308526, 0.0503743, 1.72009
0.00814915, 0.026881, 0.0280891, -0.0770302, -0.0367737, 0.0363588, 0.0517133, -0.971681
0.0245018, -0.0377913, 0.0450391, -0.148556, 0.00275326, 0.0369743, 0.0370767, -0.0768025
0.0716038, 0.0256812, 0.0760699, -0.0822606, 0.0370226, 0.0286934, 0.04684, -0.0550835
0.0498624, 0.0388079, 0.0631847, -0.0783513, 0.0500498, 0.0404499, 0.064352, -0.0657265
0.0759931, 0.0336268, 0.0831006, -0.0916557, 0.04003, 0.0390993, 0.0559568, -0.0651498
0.123467, 0.0119092, 0.12404, -0.110381, 0.0443387, 0.0316683, 0.0544867, -0.0893865
0.0932231, 0.02903, 0.0976386, -0.0951355, 0.0460005, 0.0390135, 0.0603166, -0.078721
-0.0578775, 0.0380797, 0.0692811, -0.103321, 0.0151906, 0.0615826, 0.0634284, -0.0807092
0.059495, 0.0416723, 0.0726377, -0.10107, 0.0425949, 0.045783, 0.0625333, -0.0922313
0.0173779, 0.0370684, 0.0409397, -0.0915482, 0.0610471, 0.0399188, 0.0729401, -0.0997689
0.0221195, 0.0377418, 0.043746, -0.10498, 0.0940428, 0.00286001, 0.0940863, -0.113722
0.138266, 0.0190701, 0.139575, -0.108041, 0.13271, -0.0284426, 0.135723, -0.117836
0.137528, 0.0355548, 0.14205, -0.0954086, 0.14599, -0.0290216, 0.148847, -0.113253
0.0464087, 0.0646878, 0.0796133, -0.120774, 0.129225, 0.00628352, 0.129377, -0.0998482
0.133122, 0.0754147, 0.153, -0.0986787, 0.129242, 0.00672954, 0.129417, -0.116541
0.14374, 0.0381534, 0.148718, -0.0945997, 0.141098, 0.0249463, 0.143286, -0.129637
0.148312, 0.0441346, 0.15474, -0.0962354, 0.138318, 0.035682, 0.142846, -0.134866
0.077425, 0.0347659, 0.0848722, -0.119344, 0.141994, 0.0201702, 0.14342, -0.107653
0.0537076, 0.0287327, 0.0609104, -0.131537, 0.111456, 0.0308494, 0.115647, -0.127161
0.11868, 0.0475605, 0.127855, -0.0959603, 0.115371, 0.0371058, 0.121191, -0.0973237
0.184673, 0.0527722, 0.192065, -0.0901729, 0.105768, 0.0121581, 0.106464, -0.111512
0.19227, 0.0572707, 0.200618, -0.0841006, 0.129621, 0.0234208, 0.13172, -0.126074
0.182984, 0.0570854, 0.191682, -0.105707, 0.148572, 0.0411686, 0.15417, -0.157879
0.173059, 0.0355591, 0.176674, -0.100165, 0.121388, 0.010045, 0.121803, -0.157985
0.0693803, 0.00123966, 0.0693914, -0.0859502, 0.0987406, -0.0122745, 0.0995006, -0.121172
0.0616565, -0.0101427, 0.0624852, -0.114283, 0.069458, -0.0349962, 0.0777763, -0.143002
0.0383792, -0.0318674, 0.0498848, -0.105832, 0.0713286, -0.031315, 0.0779, -0.124564
0.0614853, -0.0193584, 0.0644608, -0.111083, 0.0905395, -0.0150148, 0.091776, -0.163318
0.065536, -0.0241529, 0.0698451, -0.095693, 0.0876698, -0.0174263, 0.089385, -0.143259
0.0499983, -0.0334739, 0.0601692, -0.110277, 0.0706439, -0.0235467, 0.0744648, -0.101639
0.0478735, -0.00988757, 0.0488839, -0.0845641, 0.0541739, -0.0295184, 0.061694, -0.0889408
0.0533676, -0.00534462, 0.0536346, -0.113347, 0.0615463, -0.028896, 0.0679921, -0.098363
0.0617971, -0.0119547, 0.0629428, -0.0894597, 0.0566864, -0.0239673, 0.061545, -0.0786154
0.0419674, -0.0141315, 0.0442828, -0.101908, 0.0334644, -0.0211882, 0.0396082, -0.0750296
0.0535755, -0.0261564, 0.0596196, -0.100112, 0.058403, -0.0248983, 0.0634889, -0.0865534
0.0540905, -0.0273894, 0.0606297, -0.0836272, 0.0584755, -0.0281174, 0.0648843, -0.104519
0.0419207, -0.0264551, 0.0495703, -0.104248, 0.0483627, -0.0282782, 0.0560233, -0.0991677
0.0530214, -0.00713916, 0.0534999, -0.0998546, 0.0286398, -0.0164878, 0.0330467, -0.100678
0.0302238, -0.0285822, 0.0415984, -0.0906246, 0.0406532, -0.0341332, 0.0530826, -0.0884647
0.045167, -0.0129147, 0.0469771, -0.0575888, 0.037158, -0.0372658, 0.0526257, -0.0495321
0.037756, -0.00937012, 0.0389013, -0.0682793, 0.0325241, -0.0280166, 0.0429272, -0.0392307
