max_error_x,max_error_y,max_error_norm,max_error_theta,cent_error_x,cent_error_y,cent_error_norm,cent_error_theta
0.0313482, -0.0669561, 0.0739313, -0.12228, 0.0270462, -0.0223619, 0.0350935, -0.0775163
0.0293741, 0.0110676, 0.03139, -0.0780012, 0.0325394, -0.025327, 0.0412343, -0.0718807
0.00971794, -0.0587389, 0.0595374, -0.102489, 0.0145559, -0.013656, 0.019959, -0.0326921
0.0518341, -0.0286219, 0.0592114, -0.0868456, 0.0252905, -0.0211096, 0.0329427, -0.0462157
0.0116644, 0.0194142, 0.0226488, -0.0731362, 0.022171, -0.0590967, 0.0631188, -0.0888988
0.0279541, -0.0116961, 0.0303023, -0.0839275, 0.0151033, -0.021628, 0.0263796, -0.104324
0.00207806, -0.103643, 0.103664, -0.12877, 0.00291252, -0.00117108, 0.00313914, -0.0863999
-0.00858212, -0.10043, 0.100796, -0.130119, -0.00928783, 0.00997856, 0.0136322, -0.068357
-0.0213442, 0.0507203, 0.0550284, -0.0460956, -0.0124798, 0.0129209, 0.0179637, -0.10013
-0.00166702, -0.00800538, 0.00817711, -0.0818934, -0.0199327, -0.00225732, 0.0200602, -0.0861273
-0.0350742, -0.0419905, 0.054712, -0.093328, -0.0181217, 0.0563573, 0.0591992, -0.0590403
-0.00767708, 0.00145906, 0.0078145, -0.0889376, -0.0135708, 0.0625176, 0.0639736, -0.0688543
-0.0479527, -0.0403141, 0.0626473, -0.0972527, -0.0260715, 0.0467615, 0.0535384, -0.0546397
-0.0465012, -0.0250955, 0.0528407, -0.0763659, -0.0212688, 0.0536231, 0.0576871, -0.028393
-0.0673847, -0.0563592, 0.0878468, -0.106814, -0.0520639, 0.00439954, 0.0522495, -0.0377131
-0.0368042, 0.0177643, 0.0408671, -0.0803642, -0.0329494, 0.0396863, 0.0515816, -0.00860453
-0.0185413, 0.018851, 0.0264413, -0.0414019, -0.0509644, -0.0015738, 0.0509886, 0.01618
0.0168638, 0.057035, 0.0594758, -0.0652146, -0.0273342, 0.0266573, 0.0381808, 0.00302744
-0.123361, -0.0707409, 0.142204, -0.121443, -0.0594263, 0.00847518, 0.0600276, -0.021709
-0.114005, -0.0908744, 0.145792, -0.150036, -0.0599394, -0.00580603, 0.0602199, -0.0937867
-0.15474, -0.0585103, 0.165433, -0.129723, -0.0776367, -0.0129357, 0.078707, -0.0964394
-0.037158, 0.0288628, 0.0470508, -0.082391, -0.0637379, 0.00835019, 0.0642825, -0.104674
-0.0946922, -0.0321827, 0.100012, -0.115061, -0.0450611, 0.0154101, 0.0476233, 0.674565
-0.101976, 0.00933212, 0.102403, -0.102908, -0.068944, 0.0125758, 0.0700815, -2.29501
-0.161057, -0.0278209, 0.163442, -0.125716, -0.0910335, 0.00527817, 0.0911863, -0.150143
-0.175797, -0.0197782, 0.176906, -0.118238, -0.146547, -0.00933558, 0.146844, -0.178058
-0.228332, -0.00420928, 0.228371, -0.13247, -0.181937, -0.00157535, 0.181944, -0.210153
-0.194445, -0.0079844, 0.194609, -0.122715, -0.164825, -0.00156707, 0.164833, -0.168379
-0.127119, -0.00943214, 0.127469, -0.114474, -0.161632, 0.0146196, 0.162291, -0.142645
-0.236905, 0.0209166, 0.237826, -0.109736, -0.193553, 0.0473931, 0.199271, -0.133136
-0.245359, 0.0333285, 0.247612, -0.103436, -0.193595, 0.0394965, 0.197583, -0.109632
-0.250143, 0.0455089, 0.254249, -0.091084, -0.208016, 0.0491712, 0.213749, -0.099762
-0.247863, 0.0494888, 0.252756, -0.0949481, -0.232481, 0.0647119, 0.241319, -0.0962169
-0.257274, 0.0607779, 0.264356, -0.11665, -0.233951, 0.0644855, 0.242675, -0.140079
-0.0798855, 0.059347, 0.0995176, -0.097729, -0.225368, 0.0558704, 0.232191, -0.121748
-0.218258, 0.0428604, 0.222427, -0.08899, -0.239091, 0.0748256, 0.250527, -0.11912
-0.212567, 0.0410232, 0.21649, -0.0863546, -0.220754, 0.0665891, 0.230578, -0.0964835
-0.077085, 0.0565729, 0.0956169, -0.10719, -0.200401, 0.0636681, 0.210272, -0.120407
-0.0647802, 0.0205491, 0.0679613, -0.105429, -0.210121, 0.0578469, 0.217938, -0.113814
-0.208547, 0.0556549, 0.215845, -0.100718, -0.210372, 0.0389376, 0.213945, -0.100158
-0.184683, 0.0619507, 0.194797, -0.096471, -0.206868, 0.0702874, 0.218482, -0.0889268
-0.194411, 0.0253142, 0.196052, -0.0969639, -0.204087, 0.0618183, 0.213244, -0.0931888
-0.201631, 0.0350057, 0.204647, -0.115852, -0.208862, 0.0406072, 0.212773, -0.0776654
-0.274138, 0.0294454, 0.275715, -0.10814, -0.219959, 0.0341923, 0.2226, -0.10323
-0.203123, 0.0285642, 0.205121, -0.0939436, -0.21516, 0.0119527, 0.215492, -0.119991
-0.250276, 0.0305843, 0.252137, -0.10348, -0.214211, 0.0274363, 0.215961, -0.11383
-0.206176, 0.0199102, 0.207135, -0.0726237, -0.214075, -0.00181441, 0.214083, -0.0869803
-0.158819, 0.0234216, 0.160537, -0.0775577, -0.187001, 0.011218, 0.187337, -0.0884401
-0.170064, 0.0381737, 0.174296, -0.110552, -0.16173, 0.0321466, 0.164894, -0.134473
-0.206425, 0.0244068, 0.207863, -0.0894735, -0.179605, 0.0230779, 0.181081, -0.137269
-0.173274, 0.000615872, 0.173275, -0.0905766, -0.196268, 0.00389656, 0.196307, -0.185667
-0.154408, 0.00677977, 0.154557, -0.129996, -0.209268, -0.00687496, 0.209381, -0.256777
-0.184642, -0.0110447, 0.184972, -0.079467, -0.163714, 0.00452251, 0.163777, -0.140085
-0.13408, 0.00551431, 0.134194, -0.0985146, -0.153905, 0.001793, 0.153915, -0.135466
-0.106813, -0.00432862, 0.106901, -0.088462, -0.16774, -0.00598937, 0.167847, -0.0990972
-0.122358, -0.00603532, 0.122507, -0.0936336, -0.161858, -0.0158378, 0.162631, -0.0826454
-0.211966, -0.00716612, 0.212087, -0.0952274, -0.165265, -0.0170643, 0.166143, -0.0689674
-0.236113, -0.0224911, 0.237182, -0.0885504, -0.17906, -0.0231758, 0.180553, -0.0672508
-0.260843, -0.00482405, 0.260887, -0.0988959, -0.23758, -0.0104143, 0.237808, -0.0674739
-0.265852, -0.00828532, 0.265982, -0.100034, -0.24597, -0.00776692, 0.246093, -0.0656672
-0.271989, -0.0113037, 0.272224, -0.0855823, -0.255392, -0.00724665, 0.255495, -0.0493908
-0.256166, -0.0291352, 0.257818, -0.10954, -0.208448, -0.0232857, 0.209745, -0.0644667
-0.28885, -0.00543355, 0.288901, -0.0887504, -0.247366, -0.0236032, 0.248489, -0.0917117
-0.303967, -0.0318066, 0.305627, -0.0959111, -0.281459, -0.0296679, 0.283018, -0.0954564
-0.268397, -0.0295709, 0.270021, -0.0935027, -0.265782, -0.0289321, 0.267352, -0.0917096
-0.27715, -0.0257301, 0.278342, -0.0919021, -0.28556, -0.0249324, 0.286646, -0.0797636
-0.32019, -0.0410632, 0.322813, -0.0983511, -0.311068, -0.03043, 0.312552, -0.0872341
-0.349051, 0.00414199, 0.349076, -0.0852629, -0.349259, 0.0295871, 0.35051, -0.0720935
-0.346754, -0.0192577, 0.347288, -0.091126, -0.344449, 0.00904161, 0.344568, -0.0736741
-0.251852, -0.0884354, 0.266927, -0.118684, -0.347122, 0.00871292, 0.347232, -0.0725651
-0.340071, -0.00583157, 0.340121, -0.0637029, -0.343587, 0.0112264, 0.34377, -0.0830925
-0.368218, -0.0272211, 0.369223, -0.0915866, -0.357499, -0.00504234, 0.357535, -0.0881256
-0.372827, -0.0249388, 0.37366, -0.0850487, -0.363775, -0.0611981, 0.368887, -0.107031
-0.373956, -0.00365555, 0.373974, -0.0839212, -0.355788, -0.0250219, 0.356667, -0.114593
-0.422159, -0.00923598, 0.42226, -0.0866199, -0.331553, -0.0177534, 0.332027, -0.124731
-0.269978, -0.0761535, 0.280512, -0.118133, -0.328567, -0.00728577, 0.328647, -0.170456
-0.293886, -0.110499, 0.313973, -0.124799, -0.360022, -0.0115041, 0.360205, -0.125672
-0.297935, -0.105081, 0.315923, -0.118342, -0.343062, -0.00561965, 0.343108, -0.135294
-0.453365, 0.00695789, 0.453419, -0.0755284, -0.382194, -0.0244216, 0.382973, -0.0942018
-0.263786, -0.0654324, 0.27178, -0.108028, -0.310301, -0.0278865, 0.311551, -0.0922596
-0.275667, -0.0687682, 0.284115, -0.117607, -0.359687, 0.0112425, 0.359863, -0.0513532
-0.267594, -0.0563405, 0.273461, -0.107152, -0.362126, 0.0192978, 0.36264, -0.0467665
-0.372222, -0.110509, 0.38828, -0.161847, -0.412275, 0.0439202, 0.414608, -0.0331318
-0.49759, 0.00434524, 0.497609, -0.0663497, -0.429244, 0.0747601, 0.435705, -0.0368316
-0.497879, 0.00689292, 0.497926, -0.0994725, -0.427821, 0.066136, 0.432902, -0.0496125
-0.400659, 0.0343747, 0.402131, -0.0680792, -0.397656, 0.0662327, 0.403134, -0.0641081
-0.46765, 0.0442683, 0.469741, -0.0650628, -0.426321, 0.0578677, 0.43023, -1.99616
-0.465251, 0.0295248, 0.466187, -0.0809293, -0.437089, 0.061118, 0.441342, -0.834939
-0.561208, 0.0343751, 0.56226, -0.0735135, -0.443052, 0.0559294, 0.446568, -0.0288823
-0.525601, 0.0371552, 0.526913, -0.097893, -0.436893, 0.0540082, 0.440219, -0.0398314
-0.375807, 0.0453691, 0.378536, -0.0664537, -0.418851, 0.0609488, 0.423262, -0.0453568
-0.522377, 0.0428265, 0.524129, -0.0868649, -0.415302, 0.0429997, 0.417522, -0.0796928
-0.527575, 0.0502182, 0.52996, -0.0929277, -0.441029, 0.0638362, 0.445625, -0.0804174
-0.52506, 0.0519148, 0.52762, -0.0903368, -0.448521, 0.0636696, 0.453018, -0.0799661
-0.52173, 0.0547284, 0.524593, -0.0995271, -0.460277, 0.0671141, 0.465144, -0.096736
-0.528222, 0.0638063, 0.532062, -0.0944748, -0.45455, 0.0726482, 0.460319, -0.125644
-0.49661, 0.0460899, 0.498744, -0.101322, -0.454018, 0.0910988, 0.463067, -0.138504
-0.291588, -0.000577688, 0.291588, -0.132982, -0.446375, 0.0754157, 0.452701, -0.157984
-0.553975, 0.0940355, 0.561899, -0.0872178, -0.428894, 0.110208, 0.442827, -0.16358
-0.478074, 0.0891136, 0.486308, -0.130451, -0.406942, 0.114978, 0.422873, -0.190945
-0.472513, 0.0905856, 0.481118, -0.160662, -0.384602, 0.114356, 0.401243, -0.195014
-0.489659, 0.140715, 0.509477, -0.156433, -0.380126, 0.104756, 0.394296, -0.203823
-0.481193, 0.112608, 0.494194, -0.150503, -0.367977, 0.137856, 0.392952, -0.171629
-0.268392, -0.00669903, 0.268475, -0.167639, -0.346233, 0.11977, 0.366363, -0.186334
-0.253138, 0.0222757, 0.254116, -0.138124, -0.333663, 0.08361, 0.343979, -0.127231
-0.475606, 0.10278, 0.486585, -0.139033, -0.353346, 0.0924174, 0.365232, -0.141713
-0.217082, 0.0530427, 0.223468, -0.112452, -0.24084, 0.0734527, 0.251792, -0.127283
-0.210945, 0.0525823, 0.2174, -0.106556, -0.220811, 0.0523477, 0.226931, -0.125269
-0.216263, 0.0223828, 0.217419, -0.0966398, -0.200184, 0.0638582, 0.210123, -0.130178
-0.195061, 0.0419057, 0.199512, -0.106113, -0.18018, 0.0766463, 0.195805, -0.145998
-0.180494, 0.0487716, 0.186967, -0.0746294, -0.184404, 0.0628824, 0.194831, -0.133805
-0.190793, 0.0321601, 0.193485, -0.109413, -0.187412, 0.0420219, 0.192066, -0.124173
-0.181968, 0.0272463, 0.183996, -0.103971, -0.166304, 0.0463493, 0.172642, -0.127893
-0.179651, 0.0324372, 0.182556, -0.0992981, -0.156189, 0.043874, 0.162234, -0.130996
-0.12229, 0.0413099, 0.129079, -0.143562, -0.165186, 0.0405008, 0.170079, -0.208304
-0.155514, 0.0230861, 0.157218, -0.105434, -0.127089, 0.0347069, 0.131742, -0.166773
-0.10626, 0.0301574, 0.110457, -0.110234, -0.099648, 0.0335493, 0.105144, -0.166308
-0.0332727, 0.0454883, 0.0563583, -0.155931, -0.125484, 0.0240974, 0.127776, -0.13909
-0.114982, 0.00648625, 0.115164, -0.101372, -0.0978661, 0.0181912, 0.0995424, -0.133626
-0.157193, 0.00365371, 0.157236, -0.107726, -0.112856, 0.00512634, 0.112973, -0.101735
-0.0252857, 0.000653898, 0.0252942, -0.11169, -0.0574951, -0.000758084, 0.0575001, -0.107039
0.00561428, -0.0281884, 0.0287421, -0.11496, -0.0440207, -0.00485855, 0.044288, -0.0934334
0.056366, -0.0506942, 0.0758091, -0.117567, 0.00203228, -0.0228556, 0.0229458, -0.0785629
0.0416746, -0.0550064, 0.0690107, -0.107836, 0.036026, -0.0495117, 0.0612313, -0.0950366
0.0302773, -0.0546713, 0.0624953, -0.11215, 0.0211954, -0.0516408, 0.0558213, -0.106852
0.038949, -0.0688997, 0.0791467, -0.112455, 0.0414419, -0.0576507, 0.0710002, -0.112073
0.0340967, -0.0761728, 0.0834559, -0.111725, 0.0530596, -0.0746263, 0.0915663, -0.11406
0.0547104, -0.0948934, 0.109535, -0.117803, 0.0547113, -0.0859316, 0.10187, -0.0924156
0.0215092, -0.0567519, 0.0606912, -0.105598, 0.0304213, -0.0683909, 0.0748516, -0.101901
0.00632286, -0.0509658, 0.0513565, -0.103015, 0.0104103, -0.0458068, 0.0469749, -0.107395
0.0251789, -0.0799668, 0.0838372, -0.112275, 0.00805473, -0.043709, 0.0444449, -0.11031
-0.00247955, -0.0586885, 0.0587409, -0.0933033, 0.00809479, -0.054041, 0.0546439, -0.0928978
-0.0185242, -0.0323086, 0.0372424, -0.0910696, 0.00278091, -0.0606137, 0.0606775, -0.0948602
0.0117645, -0.0717012, 0.0726599, -0.107413, -0.0130644, -0.0432589, 0.0451886, -0.0918558
-0.00589943, -0.0889274, 0.0891229, -0.111948, -0.0186357, 0.00139964, 0.0186882, -0.100568
-0.0289583, -0.0208902, 0.035707, -0.093513, -0.0233355, -0.00451249, 0.0237678, -0.0873915
-0.0301628, -0.00937086, 0.0315849, -0.0853778, -0.0276575, 0.0140474, 0.0310205, -0.0713991
-0.0318689, 0.00348407, 0.0320588, -0.0651866, -0.0283699, 0.0151324, 0.0321534, -0.0593042
-0.0387735, -0.0137221, 0.0411301, -0.0824034, -0.0283203, 0.00648326, 0.0290529, -0.0858462
-0.0624857, -0.0229099, 0.0665532, -0.0962892, -0.0391359, -0.00503337, 0.0394583, -0.0944476
-0.0375013, 0.0242926, 0.044682, -0.079602, -0.00928307, 0.0393806, 0.04046, -0.0618243
-0.0689058, -0.00330889, 0.0689852, -0.0857038, -0.0246735, 0.0262285, 0.0360099, -0.0765097
0.0315266, 0.0168317, 0.0357384, -0.081625, -0.0302076, 0.023832, 0.0384768, -0.0526843
-0.12607, 0.0174202, 0.127268, -0.0834532, -0.0494537, 0.0180946, 0.0526601, -0.0537255
-0.0869112, -0.015817, 0.0883388, -0.0852706, -0.062027, 0.0139513, 0.0635766, -0.0737927
-0.128369, 0.016032, 0.129367, -0.074528, -0.0379772, 0.0265207, 0.0463208, -0.074589
-0.0588884, 0.0151702, 0.060811, -0.0855706, -0.0484982, 0.0264769, 0.0552548, -0.0706227
-0.0101538, -0.0137697, 0.0171086, -0.10135, -0.0894918, 0.0144223, 0.0906465, -0.0898416
-0.156107, -0.00470102, 0.156178, -0.0912325, -0.0992613, 0.0153613, 0.100443, 0.298558
-0.212166, -0.00499058, 0.212225, -0.095383, -0.173102, 0.00992244, 0.173386, -0.665976
-0.196878, -0.00217766, 0.19689, -0.104301, -0.183521, 0.00635153, 0.183631, -0.0991817
-0.212887, 0.00182575, 0.212895, -0.106113, -0.135533, 0.00733966, 0.135732, -0.110546
0.120057, 0.0107889, 0.12054, -0.100111, -0.119616, 0.014846, 0.120533, -0.105648
-0.268733, 0.0148969, 0.269145, -0.105234, -0.105771, 0.0158555, 0.106953, -0.106292
-0.275258, 0.0237123, 0.276278, -0.0987878, -0.0836487, 0.0156736, 0.0851044, -0.0950205
-0.432414, 0.0098201, 0.432525, -0.104115, -0.168532, 0.0319237, 0.171529, -0.106599
0.0513878, 0.0528263, 0.0736975, -0.106731, -0.11299, 0.049292, 0.123274, -0.147479
-0.282314, 0.0321863, 0.284143, -0.0920134, -0.159241, 0.0416077, 0.164587, -0.139373
-0.288803, 0.0453211, 0.292337, -0.095588, -0.193497, 0.0450902, 0.198681, -0.0995221
-0.222426, 0.0492186, 0.227807, -0.0900323, -0.167962, 0.0231864, 0.169555, -0.0844336
-0.210268, 0.0366582, 0.213439, -0.0839038, -0.17009, 0.00180703, 0.170099, -0.0487206
-0.207302, 0.0394492, 0.211022, -0.0945709, -0.194627, 0.0285413, 0.196709, -0.051808
-0.165467, 0.0434613, 0.17108, -0.104512, -0.196986, 0.073704, 0.210323, -0.0500615
-0.193339, 0.0410755, 0.197654, -0.107231, -0.198037, 0.0618622, 0.207474, -0.0912758
-0.152589, 0.0522277, 0.16128, -0.088163, -0.185779, 0.0849887, 0.204296, -0.0872689
-0.189703, 0.0296261, 0.192002, -0.108106, -0.194812, 0.0628083, 0.204686, -0.0903407
-0.14413, 0.042739, 0.150333, -0.087495, -0.157924, 0.0538837, 0.166863, -0.0915651
-0.182715, 0.0350586, 0.186048, -0.10242, -0.134046, 0.0468068, 0.141983, -0.102406
-0.184518, 0.0299603, 0.186935, -0.0860766, -0.162287, 0.0539166, 0.171009, -0.108874
-0.176158, 0.043324, 0.181407, -0.105555, -0.182588, 0.0408091, 0.187093, -0.115915
-0.17002, 0.0441418, 0.175656, -0.108342, -0.191307, 0.0340853, 0.194319, -0.111403
-0.167163, 0.0361013, 0.171017, -0.0977927, -0.179325, 0.0411357, 0.183983, -0.109681
-0.142933, 0.0465654, 0.150327, -0.111963, -0.152356, 0.0574697, 0.162834, -0.130386
-0.133883, 0.0499286, 0.142889, -0.109325, -0.138684, 0.0545405, 0.149023, -0.0904921
-0.147576, 0.0428926, 0.153683, -0.103439, -0.157624, 0.0365984, 0.161817, -0.0886024
-0.127748, 0.0505194, 0.137375, -0.0938896, -0.142845, 0.0386498, 0.147982, -0.0992943
-0.183288, 0.0238531, 0.184833, -0.10173, -0.146478, 0.0341551, 0.150408, -0.108615
-0.15819, 0.025066, 0.160164, -0.109253, -0.126601, 0.0381581, 0.132226, -0.113027
-0.121346, 0.0229273, 0.123493, -0.101683, -0.10737, 0.0409786, 0.114924, -0.104676
-0.201402, 0.0278386, 0.203317, -0.117209, -0.0876446, 0.0417747, 0.0970912, -0.0913699
0.0647931, 0.0883467, 0.10956, -0.0901795, -0.0471568, 0.0499325, 0.0686806, -0.0936995
0.0564775, 0.0449682, 0.0721931, -0.104638, -0.0043354, 0.0597557, 0.0599128, -0.112138
0.061162, 0.0396235, 0.0728753, -0.112965, 0.016326, 0.0613741, 0.0635084, -0.0921943
0.03234, 0.0370066, 0.0491464, -0.0986102, 0.0303192, 0.0494035, 0.0579652, -0.103765
0.041914, 0.0381458, 0.0566735, -0.111507, 0.0306129, 0.0483204, 0.0572015, -0.0790324
0.0510607, 0.0275479, 0.0580179, -0.0825916, 0.0362635, 0.0449017, 0.0577166, -0.0537818
0.0415382, 0.0183498, 0.0454108, -0.0626312, 0.0580826, 0.0390747, 0.070003, -0.0507136
0.059516, 0.0571122, 0.082486, -0.0811511, 0.0223217, 0.0641286, 0.0679024, -0.0362285
0.0258713, 0.0277709, 0.0379545, -0.0878323, 0.0358963, 0.0577415, 0.0679899, -0.0497082
0.0487318, 0.000968844, 0.0487414, -0.100788, 0.0298471, 0.0552438, 0.0627912, -0.0612249
0.0596895, -0.01976, 0.0628752, -0.100878, 0.0393801, 0.0273068, 0.0479213, -0.0697929
0.0556755, 0.00399959, 0.055819, -0.0849741, 0.0569582, 0.00490069, 0.0571686, -0.086134
0.0376368, 0.0212065, 0.0432, -0.0780575, 0.0525599, -0.00311655, 0.0526522, -0.0564425
0.0405045, 0.0118057, 0.0421899, -0.0690556, 0.0568037, -0.0186915, 0.0597999, -0.0620717
0.0471697, -0.0144783, 0.0493417, -0.0906138, 0.045393, 0.00496879, 0.0456641, -0.0788054
0.0339069, -0.0117718, 0.0358923, -0.0826775, 0.0361967, 0.032142, 0.0484077, -0.0765558
0.0102444, 0.0932019, 0.0937633, -0.101602, 0.023922, 0.0815812, 0.0850162, -0.0909305
0.022912, -0.0291504, 0.037077, -0.085119, 0.0268774, 0.0371608, 0.045862, -0.0688618
0.0212822, 0.0045194, 0.0217568, -0.0688276, 0.0215559, 0.0775992, 0.0805375, -0.0629153
0.00959873, 0.0457307, 0.0467272, -0.0613185, 0.0228624, 0.057913, 0.0622624, -0.0670276
0.000259399, -0.00724447, 0.00724911, -0.0910128, -0.00276661, 0.0414321, 0.0415244, -0.0639585
0.00699806, -0.0278614, 0.0287268, -0.0952015, -0.00448418, 0.0237163, 0.0241365, -0.0430837
0.000761986, -0.0288958, 0.0289058, -0.0856452, -0.0214024, 0.00876331, 0.023127, -0.0298002
-3.05176e-05, -0.0221871, 0.0221871, -0.0821793, -0.0140429, 0.0306765, 0.0337379, -0.029398
-0.0281477, 0.0298982, 0.0410633, -0.0253322, -0.0350599, 0.00865388, 0.0361122, 0.0249226
-0.0170774, 0.043445, 0.0466809, -0.0633178, 0.00428677, 0.0519413, 0.0521179, -0.00811601
-0.0370121, 0.0279405, 0.0463742, -0.0761175, -0.0118542, 0.025912, 0.0284948, -0.0330946
-0.0186481, 0.0452372, 0.0489302, -0.0631897, -0.000652313, 0.0487482, 0.0487526, -0.0231981
-0.0960169, -0.0512711, 0.108848, -0.104465, -0.0482349, 0.00837475, 0.0489566, -0.0669968
-0.0695601, -0.0354339, 0.0780651, -0.104095, -0.0582609, 0.00222486, 0.0583034, -0.0737271
-0.0268364, 0.00579363, 0.0274547, -0.0793998, -0.0837517, -0.0179797, 0.0856599, -0.0884652
-0.0495968, 0.0051614, 0.0498646, -0.0845301, -0.10157, -0.015739, 0.102782, 0.988532
-0.0674753, -0.00292861, 0.0675388, -0.100227, -0.0710659, 0.00279009, 0.0711206, -0.416756
-0.161532, 0.00581288, 0.161636, -0.104357, -0.101127, -0.0040248, 0.101207, -0.120012
-0.113501, 0.0262172, 0.116489, -0.095156, -0.149943, 0.00442052, 0.150008, -0.0982487
-0.108921, 0.0146507, 0.109902, -0.0953097, -0.114065, 0.00886118, 0.114409, -0.0751462
-0.436085, -0.00639069, 0.436132, -0.106304, -0.132009, 0.0229759, 0.133994, -0.0806866
-0.162625, 0.0160157, 0.163412, -0.101108, -0.120472, 0.0223037, 0.12252, -0.0486588
0.0538015, 0.0027374, 0.0538711, -0.108184, -0.108307, 0.0168222, 0.109606, -0.0686378
-0.142889, 0.0293599, 0.145874, -0.0872509, -0.130964, 0.0177606, 0.132163, -0.0800755
-0.13769, 0.030767, 0.141086, -0.0825179, -0.101496, -0.00614882, 0.101682, -0.0530493
-0.123466, 0.0281135, 0.126627, -0.100475, -0.120577, 0.0128908, 0.121264, -0.0709255
-0.172196, 0.0412176, 0.17706, -0.104751, -0.119771, 0.0199633, 0.121423, -0.083847
-0.187392, 0.0655461, 0.198524, -0.0798209, -0.0831804, -0.0252545, 0.0869297, -0.111949
-0.0300951, 0.00492275, 0.0304951, -0.103737, -0.0957398, 0.00266182, 0.0957768, -0.10732
-0.151814, 0.070702, 0.16747, -0.0896693, -0.0743227, 0.00708759, 0.0746599, -0.101933
-0.171879, 0.0365267, 0.175717, -0.0731161, -0.063168, 0.0144714, 0.0648045, -0.0904424
-0.146597, 0.0839785, 0.168947, -0.0968119, -0.0735497, 0.00907642, 0.0741077, -0.0863947
-0.157193, 0.025798, 0.159296, -0.107984, -0.0779896, -0.00641614, 0.0782531, -0.0824167
-0.138985, 0.0351864, 0.14337, -0.0932471, -0.0888386, 0.0012494, 0.0888474, -0.103215
-0.129932, 0.0626723, 0.144257, -0.0873227, -0.0781064, 0.00578412, 0.0783203, -0.0985657
-0.133025, 0.0535489, 0.143399, -0.0996952, -0.092205, 0.00753495, 0.0925124, -0.101894
-0.141597, 0.039743, 0.147069, -0.0991273, -0.107215, 0.0262739, 0.110387, -0.101744
-0.113196, 0.0375153, 0.119251, -0.10598, -0.0994887, 0.034298, 0.105235, -0.0943902
-0.0958719, 0.0543661, 0.110214, -0.0947735, -0.105272, 0.0258588, 0.108401, -0.113591
-0.103034, 0.0373485, 0.109594, -0.103004, -0.112043, 0.00124568, 0.11205, -0.121937
-0.100031, 0.0335199, 0.105498, -0.116291, -0.0948601, 0.038618, 0.10242, -0.133609
-0.108685, 0.0184908, 0.110246, -0.0898595, -0.0945745, 0.0259267, 0.0980639, -0.0809651
-0.0883045, 0.0277699, 0.0925681, -0.0918667, -0.0658879, 0.0521914, 0.0840545, -0.0986256
-0.0873766, 0.0205198, 0.0897537, -0.0949629, -0.0700202, 0.0444164, 0.0829195, -0.101047
0.0312648, 0.0823782, 0.0881116, -0.11827, -0.016995, 0.0722126, 0.0741855, -0.123372
0.0226984, 0.0717313, 0.0752369, -0.123033, -0.0124006, 0.0568578, 0.0581943, -0.146422
